resolved_path,category,channel_name,channel_id,title,video_id,target,pred,prob_65,correct
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/시니어이야기ch/gLqm5p3lX9k.jpg,HEALTH,시니어 이야기ch,UCYVM6qAkBPF6RxEvYnIG_pQ,남자가 '좋아하는 여자' 앞에서 무조건 들키는 행동5가지,gLqm5p3lX9k,0,1,0.9975706934928894,False
/home/urp_jwl/URP_backup/26-1_URP/Data/SOCIETY/thumbnails/시사호남TV/HC6j3CC-T9c.jpg,SOCIETY,시사호남 TV,UC7_53DnzJY8EUTpLW0JXing,"[영상] 광양시, 비닐하우스 속 유기동물 방치·환경오염…정인화 ‘따뜻한 광양’ 슬로건 무색 #유기동물 #시사호남 #정인화광양시장 #유기견 #유기견보호소",HC6j3CC-T9c,1,0,0.0028539495542645454,False
/home/urp_jwl/URP_backup/26-1_URP/Data/SOCIETY/thumbnails/이프존/ph3KbN4JLBk.jpg,SOCIETY,이프존,UC6kigQlPYzlE-IQREXx6s2Q,곧 한국의 겨울은 사라집니다,ph3KbN4JLBk,0,1,0.996831476688385,False
/home/urp_jwl/URP_backup/26-1_URP/Data/SOCIETY/thumbnails/세상만사tv/-tV947WIYCE.jpg,SOCIETY,세상만사tv,UCfasnNv9FcKquIupudtJuNA,가슴까지 시원한 하늘과 들판 벼가 익어간다,-tV947WIYCE,1,0,0.0037495256401598454,False
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/눈꽃빛소금/uGaRMKXwd9Y.jpg,MEDITATION,눈꽃빛소금,UCJJWutBuM0vYknkT_Sv0k6w,스트레스가 해소되는 힐링음악 🎵 스트레스해소음악 과 힐링영상 (Rest),uGaRMKXwd9Y,1,0,0.003953666426241398,False
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/동성제약/kLWrd3t1gvc.jpg,HEALTH,동성제약,UCCWf1Wk2YtK6qgrjKqNmUZA,eZn 이지엔! 이젠 말 할 수 있다! #5조,kLWrd3t1gvc,1,0,0.004269261844456196,False
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/건강과생활의모든것/WuhdiupYj5Y.jpg,HEALTH,건강과 생활의 모든것,UCkV2-ETAGBjYyyV-1-F46Xg,2025년 코스트코 크리스마스 상품,WuhdiupYj5Y,1,0,0.004696844611316919,False
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/닥터유원장/f1MGA1l_a84.jpg,HEALTH,닥터 유원장,UCzJisK750nJnO-y587-Hgbg,비뇨의학과 의사 브이로그 '코엑스 학회편' / KUA 2023 in COEX,f1MGA1l_a84,1,0,0.005124006420373917,False
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/당당린이_먹는게즐거워/3meaZuhfHZA.jpg,HEALTH,당당린이_[먹는게 즐거워],UCux88ikZ_N16gqZdQp2sKwQ,운동 해도 필요 없나??당뇨 10년차?,3meaZuhfHZA,1,0,0.005177371669560671,False
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/액숀이시온/GXpb8ZQpgIw.jpg,HEALTH,액숀 이시온,UCAh48gD1tBJWm3yLW6lmhqQ,"액숀 이시온 라이브 서울 일부 대형교회는 망한건가,,",GXpb8ZQpgIw,0,1,0.994426965713501,False
/home/urp_jwl/URP_backup/26-1_URP/Data/EDU/thumbnails/발굴가/MLxSHqR9HQ0.jpg,EDU,발굴가,UCzPat-ahJ0jYeCDEkORv10g,사무라이의 시조가 고구려 무사라고?!,MLxSHqR9HQ0,0,1,0.9940863847732544,False
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/부모사랑효돌/vNHH-xMxw-4.jpg,HEALTH,부모사랑 효돌,UCfl7eZdag3xk2DNjZSrJOMQ,"핀란드 공영 방송사 YLE, 돌봄로봇 '효돌' 소개",vNHH-xMxw-4,1,0,0.00602087564766407,False
/home/urp_jwl/URP_backup/26-1_URP/Data/SOCIETY/thumbnails/K-인사이드/AUB2DvBqquE.jpg,SOCIETY,K-인사이드,UC8peB9yhrDDSOH4um_mwZzg,'조선 1위' 한국이 매년 1조 원 로열티 뜯기던 충격적 이유,AUB2DvBqquE,1,0,0.006253245286643505,False
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/KMJmoojinTV_여행음식노래건축/odSsyWlaI3k.jpg,HEALTH,"KMJ moojin TV_여행, 음식, 노래, 건축",UC4c1Tg6WdofMo4gsfQF8feQ,27_방귀는 왜 뀌는 걸까?,odSsyWlaI3k,1,0,0.0066897510550916195,False
/home/urp_jwl/URP_backup/26-1_URP/Data/SOCIETY/thumbnails/한글반야심경내마음으로의여행가이드/hHiNnFj3lq8.jpg,MEDITATION,"한글 반야심경, 내 마음으로의 여행 가이드",UCEVj27sR00eOV032FnHGAJg,"봄맞이 산책길에 동행, 반야심경",hHiNnFj3lq8,1,0,0.007393454667180777,False
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/줄코치/C_-Gr9av22Q.jpg,HEALTH,줄코치,UCIKX6aXN8rNPS4ecb4Ck0lA,5분 줄넘기+스쿼트 살빼는데 가장 효과적이고 충분한 시간,C_-Gr9av22Q,0,1,0.9924544095993042,False
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/슬기로운일상/nhxOTf8whkE.jpg,HEALTH,슬기로운 일상,UCeDdpKwew8y5xK7mrWNtV4A,칼로리바 합정 메세나폴리스직영점 및다이어트 후기 칼로리바다이어트 caloriebar,nhxOTf8whkE,1,0,0.007629707455635071,False
/home/urp_jwl/URP_backup/26-1_URP/Data/SOCIETY/thumbnails/인간혁명/i9tMNb1MkDk.jpg,SOCIETY,인간혁명,UCc2GP4PUGwmRoKpKOOvYm9Q,소설 신인간혁명 5권 제3장 승리 - 1부,i9tMNb1MkDk,1,0,0.007945943623781204,False
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/Life-CuraTV/d4GMHK4fFUE.jpg,MEDITATION,Life-CuraTV,UCnKXp1j86AxQ-K8AJK6RSJg,마음챙김 | 편안한 명상 수면 스트레스해소 힐링 음악 (2H),d4GMHK4fFUE,1,0,0.00810984056442976,False
/home/urp_jwl/URP_backup/26-1_URP/Data/SOCIETY/thumbnails/망기토TV/h0dJxsz5PkU.jpg,SOCIETY,망기토TV,UC6jYTOc0CbF-rqWxT2q3PBQ,"제주도 산 정상, 은밀한 동굴의 정체",h0dJxsz5PkU,1,0,0.008250795304775238,False
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/유령TV/hlx63B5g3Dg.jpg,HEALTH,유령TV,UCXgdSEu_6U5yY9ZKhgQl9Jg,오랜만입니다,hlx63B5g3Dg,1,0,0.008422036655247211,False
/home/urp_jwl/URP_backup/26-1_URP/Data/EDU/thumbnails/감성독서책이말을걸다/vfJ4mH_VuCU.jpg,EDU,"감성독서, 책이 말을 걸다",UCfSrNwnrNEoIfdktdfzsjBg,내 안의 기적을 부르는 힘ㅣ인스피레이션ㅣ웨인 다이어,vfJ4mH_VuCU,1,0,0.008890318684279919,False
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/비타민주파수VitaminFrequency/CjYD14aVqgE.jpg,HEALTH,비타민주파수 Vitamin Frequency,UCn199Igm42zr6E50o61abvg,🥦저는 이렇게 합니다,CjYD14aVqgE,1,0,0.009480642154812813,False
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/골든헬퍼/6Ikn8jYEmbw.jpg,HEALTH,골든헬퍼,UCbsYDRsXSf4Du-AlinuJ-SA,시니어 의사들의 나잇살 극복을 위한 건강 다이어트법,6Ikn8jYEmbw,1,0,0.011842464096844196,False
/home/urp_jwl/URP_backup/26-1_URP/Data/EDU/thumbnails/주목교육상담연구소/g_MKLwH4Z8o.jpg,EDU,주목교육상담연구소,UCAoNI_6ojivl6WVNCxowRRg,펀리더십 영상자료,g_MKLwH4Z8o,1,0,0.012955482117831707,False
/home/urp_jwl/URP_backup/26-1_URP/Data/EDU/thumbnails/다산의지혜/TJwuQ5tYsj4.jpg,EDU,다산의 지혜,UC-cg_iGXYSkBmBu9VWT9cBw,착해보여도 교활한 뱀같은 사람의 6가지 특징ㅣ정약용 명언ㅣ인생 명언,TJwuQ5tYsj4,0,1,0.9868547916412354,False
/home/urp_jwl/URP_backup/26-1_URP/Data/SOCIETY/thumbnails/박정희TV/eIGbvpTfeSI.jpg,SOCIETY,박정희TV,UCfr0yWMQLjNaurRFrw7rcwQ,"[민희시리즈 #1] 6.25 전쟁, 그 속에 박정희가 있었다",eIGbvpTfeSI,1,0,0.013174839317798615,False
/home/urp_jwl/URP_backup/26-1_URP/Data/EDU/thumbnails/피올라마음학교/ZWLSBb3NcVQ.jpg,EDU,피올라마음학교,UC0eh92h7Vr3Ep5WtvgjRWrA,"[현대선255] 마음에 끌려다니는 삶을 멈춰라 / 피올라 현대선 35강 ""눈앞으로 돌아오면 일체가 하나다"" 5회 #피올라마음학교 #마음공부 #깨달음",ZWLSBb3NcVQ,1,0,0.013771099038422108,False
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/골든타임ㅡ개벽전야/CQNxr2titP0.jpg,HEALTH,골든타임 ㅡ 개벽전야,UC5_bs8i2_Jfo6cOT8s8S19g,DNA의 경계를 넘다: 유전자 가위로 여는 미래의학,CQNxr2titP0,1,0,0.014032651670277119,False
