resolved_path,category,channel_name,channel_id,title,video_id,target,pred,prob_65,correct
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/힐링송healingsong/cT7I3XjysDU.jpg,MEDITATION,힐링송 healingsong,UCl7uSUhYJlA7Vue2rmsq9-Q,마음을 치유하는 힐링 음악 🎶 고요한 겨울의 자연과 함께 Healing Music for the Soul 🎶 Embrace the Serenity of Winter's Nature,cT7I3XjysDU,0,0,1.3663152458320837e-05,True
/home/urp_jwl/URP_backup/26-1_URP/Data/EDU/thumbnails/아워드로잉서연/uRjBuZxUhiA.jpg,MEDITATION,아워드로잉 서연,UC1zn6s5fq44B2OfLvAanFuA,ART::수없이 많은 예술의 영역에서 그림이 좋은이유가 궁금하다! 그리고 그림을 그리는 이유에 대해서 같이 얘기해봐요~,uRjBuZxUhiA,0,0,1.4714011740579735e-05,True
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/힐링명상음악-HealingMeditationMusic/CFBgb03-EhU.jpg,MEDITATION,힐링명상음악 - Healing Meditation Music,UCTnT8ZLmvUi20_3tMq_t9NA,10 Hours Soothing Sleep Music 💖 Healing Meditation Music for insomnia ♬ Relax My Dog,CFBgb03-EhU,0,0,1.4971839846111834e-05,True
/home/urp_jwl/URP_backup/26-1_URP/Data/FOOD/thumbnails/noblehuz/z6qjjTEcicc.jpg,MEDITATION,noblehuz,UC-GIMRAn4Ra8hErBVSyPdpw,한옥 폭포소리 명상~ 눈감고 들어보세요 #치유 ,z6qjjTEcicc,0,0,1.547036663396284e-05,True
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/restnotegarden/YJbanusKUOA.jpg,MEDITATION,rest note garden,UCP0aRFYkWs-VjX2lo8wUNwQ,A rainy late evening. Relaxing piano music,YJbanusKUOA,0,0,1.659862755332142e-05,True
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/난진오야/JssXfg13b_0.jpg,HEALTH,난진오야,UCgKPs8NU_AEJerufQjQO6Nw,블랙암 입니다,JssXfg13b_0,0,0,1.7884187400341034e-05,True
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/ResoulRelaxingMusic/BHsa4YNQUkY.jpg,MEDITATION,Resoul Relaxing Music,UCNfx3Lk4eHKHIG9na9wxoTw,메마른 마음을 적셔봐 - 촉촉한 수면음악,BHsa4YNQUkY,0,0,2.1864672817173414e-05,True
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/뚜일리dduily/o55xqjg_Rm8.jpg,HEALTH,뚜일리 dduily,UCXYhHGe_8IR_WPCV5rNk2mQ,투머치 다꾸 이즈 백 ಇ( ˵ᐛ ˵)ಇ| 다이어리꾸미기 | 투머치다꾸ㅣ다꾸,o55xqjg_Rm8,0,0,2.268204298161436e-05,True
/home/urp_jwl/URP_backup/26-1_URP/Data/EDU/thumbnails/멘탈훈련소/GZZiKRryV90.jpg,EDU,멘탈훈련소,UCrZvFIT3AC-fj7aHm3M2m_Q,고통을 향해 걸어가 | 동기부여 영상,GZZiKRryV90,0,0,2.302334542036988e-05,True
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/힐링뮤직HEALINGMUSIC/p8XGkocF10w.jpg,MEDITATION,힐링뮤직 HEALING MUSIC,UCITxWk1vZknFXLI1gSZP10Q,멀어진 감정을 천천히 녹이는 주파수 639Hz 힐링뮤직 | 639Hz Healing Music for Emotional Release & Connection,p8XGkocF10w,0,0,2.3634474928257987e-05,True
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/건강무새정코리타/PnU89kqREzo.jpg,HEALTH,건강무새 정코리타,UC34sxNE7Gtsi-UHdkdSCCcQ,[건강vlog] 스포츠의학 전공자의 복부비만탈출기,PnU89kqREzo,0,0,2.3655085897189565e-05,True
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/RelaxingMeditationMusic-CKS/HeCjqpoDTGg.jpg,MEDITATION,Relaxing Meditation Music - CKS,UCjHTVKY8pYfcIUUHq3_4t-A,"🎵 내 마음에 휴식, 명상음악  🙏☮165",HeCjqpoDTGg,0,0,2.5754892703844234e-05,True
/home/urp_jwl/URP_backup/26-1_URP/Data/VLOG/thumbnails/퇴준누나taejunnuna/n9tVEMls87E.jpg,MEDITATION,퇴준누나 taejun nuna,UCpXrbGv1TmSXO5PLZ0KRK0w,[스터디윗미] 듣기편한 명상음악 공부 플리💫 | 1-HOUR STUDY WITH ME | 심신의 안정이 필요할 때,n9tVEMls87E,0,0,2.7172731279279105e-05,True
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/올리비아OliviaChoi/Vq7YtBmDc68.jpg,HEALTH,올리비아 OliviaChoi,UCJr7wMV-FupdnnDLerUCnrw,처음 올리는 다이어트 실패 브이로그 | 요요브이로그 | 직장인 다이어트,Vq7YtBmDc68,0,0,3.052463580388576e-05,True
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/김향HyangKim/Zy-ReD-2jxE.jpg,HEALTH,김향 HyangKim,UC2xyl_RRkLRW4mjyLAcsTLg,오랜만이죠…?😅 다이어트 근황ㅣ바디프로필 D-47 ,Zy-ReD-2jxE,0,0,3.1108145776670426e-05,True
