channel_name,channel_id,video_id,title,description,published_at,tags,category_id,default_language,duration,dimension,definition,caption,view_count,like_count,favorite_count,comment_count,privacy_status,license,embeddable,made_for_kids,topic_categories,thumbnail_url,thumbnail_path
맛상무,UC1r112Pr9Ngcg2NtcE946HQ,whqfU3J7NOg,마켓컬리 인기제품 모아봤습니다,"파스퇴르 밀크브륄레 런칭특가 할인 : https://www.kurly.com/goods/1002040014

[ 파스퇴르 밀크브륄레 제품 영상에는 유료광고가 포함되어 있습니다 ]

맛상무 인스타그램▶ https://www.instagram.com/matsangmu/
광고 및 문의▶ matsangmu@gmail.com 
해당 영상의 저작권은 맛상무 채널에 있으며 
영상을 영리 목적으로 사용 시 제재 받을 수 있습니다. 
비영리 목적 사용 시 반드시 출처를 남겨주시기 바랍니다.",2026-03-27T08:13:18Z,"맛상무,먹방,리뷰,푸드,mukbang,음식,맛집,food,신제품,마켓컬리,브륄레,파스퇴르,파스퇴르밀크브륄레,디저트,케익,우유",26,ko,PT9M36S,2d,hd,false,31969,687,0,64,public,youtube,True,False,,https://i.ytimg.com/vi/whqfU3J7NOg/maxresdefault.jpg,thumbnails/맛상무/whqfU3J7NOg.jpg
아워홈,UCP4BzKRlQDURtYDiuMSV_Xg,pvBjf2CoesE,[𝐁𝐢𝐭𝐞 𝐭𝐡𝐞 𝐁𝐞𝐚𝐭] 여기가 블루리본 맛집이에요? 듣는 순간 파인다이닝 되는 플레이리스트ㅣ바이트더비트 Playlist 🎧,"#DJ #playlist #블루리본 #급이다른미식

급식 최초 블루리본을 받은 아워홈!
그 시작을 선언하는 ‘급이 다른 미식’ 행사 현장의 MIX-SET🎶

스타 셰프를 비롯해 다양한 F&B 관계자들이
한자리에 모인 그 순간을
플레이리스트로 그대로 전해드립니다.

듣는 순간 파인다이닝이 되는 느좋 플레이리스트 🎧🍽️

BITE THE BEAT🎶
。
DJ ‪@broadplay‬

| 𝑷𝒍𝒂𝒚𝒍𝒊𝒔𝒕 𝒃𝒚 𝑶𝑼𝑹𝑯𝑶𝑴𝑬
00:01 Dive - Olivia Dean
02:54 the sun is you - jikamarie
06:21 Sunday Morning - Hamzaa
09:11 I Wish I Missed My Ex - Mahalia
12:15 Make It Better (Feat. Smokey Robinson) - Anderson .Paak
15:10 Just Vibe - Jeff Bernat
17:54 West Coast Love - Emotional Oranges
21:00 Window - Still Woozy
23:06 Genesis - Mnelia
26:04 The Way Things Were - edbl & Isaac Waddington
29:21 Sticks And Stones - Jacob Sigman
31:50 Unhinged - Masego
34:14 Like I Do - J.Tajor
36:27 Buying Time - Lucky Daye
-
  https://www.instagram.com/ourhome_mansion/
  https://www.instagram.com/ourhome.delicious/

© 이 채널의 모든 영상은 (주)아워홈에 의해 만들어졌습니다. 
모든 곡의 저작권은 원작자에게 돌아갑니다.

#아워홈 #BITETHEBEAT #바이트더비트
#아워홈 #급이다른미식 #아워홈급식연구소
#블루리본 #급식 #점심플리 #파인다이닝 #점심시간
#이지리스닝 #노동요 #급식실DJ #DJplaylist
#플레이리스트추천 #점심플레이리스트",2026-03-20T06:01:50Z,,24,ko,PT40M21S,2d,hd,false,144,7,0,1,public,youtube,True,False,"https://en.wikipedia.org/wiki/Music,https://en.wikipedia.org/wiki/Rhythm_and_blues,https://en.wikipedia.org/wiki/Soul_music",https://i.ytimg.com/vi/pvBjf2CoesE/maxresdefault.jpg,thumbnails/아워홈/pvBjf2CoesE.jpg
안그릭 AhnGreek,UCKMAypxln0KPUo8HW52NI2w,PG_EAPGsbAA,장사 브이로그 | 매진,"안녕하세요 여러분 안그릭입니다 : )

너무나 감사하게도 오픈 2시간 만에 전 품목 매진이 되었습니다..!!!

많은 분들께서 이렇게 큰 관심을 주시는 것은 분명 큰 행복입니다.

추가 물량은 월요일 1차 발송 끝낸 후 (대략 20:00 즈음) 풀도록 하겠습니다.

바쁜 주말에 시간 내주시어 진심으로 감사합니다.

항상 발전하는 안그릭이 되겠습니다!

즐거운 연휴되세요 : )

---

제휴 문의
인스타그램 : @ahn_greek
이메일 : davemailforwork@gmail.com",2024-05-04T07:25:00Z,"그릭요거트,안그릭,브이로그",26,ko,PT1M53S,2d,hd,false,12395,177,0,96,public,youtube,True,False,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://i.ytimg.com/vi/PG_EAPGsbAA/maxresdefault.jpg,thumbnails/안그릭AhnGreek/PG_EAPGsbAA.jpg
Edenilson Agricultor Pescador,UCBTgH-eBD4OzDVBw-yuif4w,L5Zzo2eMbsw,"O solo da região Nordeste é o melhor pra produção de frutos, eita terra rica e abençoada ","#sitio #nordeste #frutas #solo 
Apesar do clima quente e seco,a região Nordeste do Brasil é a melhor terra para plantar frutíferas, aqui no sítio,toda espécie de frutas que plantei deu certo,solo muito rico e abençoado.",2026-03-25T11:54:31Z,,24,pt-PT,PT30M40S,2d,hd,false,87,14,0,39,public,youtube,True,False,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://i.ytimg.com/vi/L5Zzo2eMbsw/maxresdefault.jpg,thumbnails/EdenilsonAgricultorPescador/L5Zzo2eMbsw.jpg
집밥 종갓집 며느리,UCDoNR057xP_CTmIMjxzUuaA,00UQihYI8X8,쌀누룩 열무김치 맛이 기가 막히는 유산균 김치,"안녕하세요!
종갓집 며느리 입니다.
봄이 오는지 입맛이 없어서 
산뜻한 열무김치를 맘았는데요.
쌀누룩을 넣은 열무김치가 숙성되니까 정말 맛있어요.
쓴맛이나 풋내 난다고 하시는 분들 이대로 담아 보세요.
만족 하실 거에요^^

만드는 재료( 1 큰술=15mm 1컵=200ml)
열무 2단 3kg
얼갈이 1단 1,8kg
무 500g
양파 2개 500g
쪽파 250g
사과 1 개 300g
홍 고추  10개 200g
고춧가루 2컵
다진 마늘  5 큰 술
생강청 1 큰 술 반 
통깨 5 큰 술 
새우젓 육젓 2 컵 400g
멸치 액젓 150ml
쌀누룩 1 컵 

육수물 3 리터+한식육수 4알 총 3,5리터
절임물 3리터+ 천일염 2 컵",2026-03-23T11:00:03Z,"열무김치,김치,열무김치담는법",26,ko,PT7M43S,2d,hd,true,14579,516,0,55,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/00UQihYI8X8/maxresdefault.jpg,thumbnails/집밥종갓집며느리/00UQihYI8X8.jpg
데프콘TV,UCb4bVA5kBfTsZCLaN9iJqjQ,MOPibdPXBkc,"[전국자랑대회] 코쿤, 김대호 단골집 점검! | 동물원에서도 보기 힘든 파충류에게 집을 지어주는 남자","난 뱀이 무서워... 뱀술도 안 마실 거야!

취리히 동물원에서 보던 애들이 여깄네?
아니 여기 아마존 아니냐고(익스프레스 아님 주의)

그린트리 파이톤, 시코레 리프테일, 다트프록… 그리고 우리 게코
내가 오늘 완전 새로운 세상에 눈을 뜬 것 같거든
국내에 몇 쌍 없는 희귀한 일렉트릭 블루 데이게코부터 세상에서 제일 작은 카멜레온까지

 '나 혼자 산다'에서 너네들이 왜 그렇게 열광했는지
이제 알아버렸다 이 말이야!

이 많은 아이들을 사랑으로 키우는 국내 최고 플랜츠 아티스트 
삭 작가님 공방 ‘비오토프 갤러리’

정말 눈 돌아간다.. 그리고 완전 힐링돼!
테라리움, 비바리움 완전 정복하고 왔으니까 다들 영상 끝까지 봐줘

+ 세상에 단 하나밖에 없는 데프콘 테라리움 만들고 왔으니까
공방 가서 한 번 구경해달라 이 말이야

#데프콘 #나는솔로 #비바리움 
출연신청 & 비지니스 문의 : defconntv@gmail.com",2026-03-25T09:00:26Z,"데프콘,데프콘레전드,데프콘 랩,데프콘 먹방,데프콘 라이브,데프콘 조정,데프콘 유재석,데프콘 무한도전,데프콘 정형돈,데프콘 갱스터랩,힙합노래,힙합 모음,힙합 비트,예능,레전드,역대급,가성비,음악,래퍼,취미,여행,브이로그,바이크,투어,먹방,연예인,무한도전,1박2일,로드자전거 입문,로드자전거 라이딩,로드자전거 자세,로드자전거 개봉기,로드자전거 기어,로드자전거 가성비,로드자전거 공기압,자전거 라이딩,자전거 다이어트,자전거 타이어 교체,gta5 온라인,gta5 카지노 습격,gta5 스토리,게임 유튜버,게임 리뷰,게임 고인물,게임 그래픽,무접점 키보드,무접점 키보드 asmr,무접점 키보드 추천,무접점 키보드 타건,무접점 키보드 가성비,mtb,mtb용품,산악 자전거,전기 자전거,브롬톤,brompton,나는 솔로,emtb,수집,붕괴,붕괴 스타레일,호요버스,히메코",24,ko,PT30M28S,2d,hd,false,174830,803,0,69,public,youtube,True,False,"https://en.wikipedia.org/wiki/Hobby,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/MOPibdPXBkc/maxresdefault.jpg,thumbnails/데프콘TV/MOPibdPXBkc.jpg
먹시미 Muksimi,UC9fnfz9S8ieKCfm1wHj0-pw,i5AfUTgbML8,"3일동안 성심당 빵'만' 먹고 몸무게 변화! 먹방 VLOG𓂃요즘 핫한 초코바게트부터🔥 안 유명한 숨겨진 빵까지🍞𓂃말차튀소, 주먹밥튀김, 포카피자, 초코폭탄빵, 티그레3종","하위 먹시미 윤이나입니당!

이번주 월요일에 다녀온 대전 성심!!!당!!!!!!!
저는 롯데백화점으로 다녀왔구요 :)
ㄴ 안가본 DCC점 빼고 전 지점 중 제 최애…
롯백 간 김에 롯백 시그니처 빵 위주로 사왔읍니다.
영상에 깜박하고 따로 기재를 못해서 타임라인에 이모지로 표시해둘게요!

하ㅏㅏㅏㅏㅏㅏ 역시나 성심당 빵들은 실패가 없네요.
이번에 20만원어치나 사왔는데 (오늘 영상 빵들은 약 6만원어치)
그래도 더 사올걸 하고 아쉬움이 남는거 있죠?ㅠㅠ
3일동안 성심당 빵 15종 zozi고 주변에 선물도 했더니 벌써 몇개 안 남았어요 흑흡
대전에 살면 언제든 먹을 수 있으니 이렇게 사재기할 일이 없겠죵,,

암튼 3일간 행복했습니다 (갑자기)
그럼 맛있고 배부른 하루 되세요 바위💛

ㅡ

0:00  몸무게 before
0:13  1. 초코버터바게트
1:52  2. 에그잠봉샌드위치
3:48  3. 말차튀소
5:31  4. 티라미수 티그레 ⭐️
6:07  5. 녹차 티그레 ⭐️
6:53  6. 초코 티그레 ⭐️
7:34  7. 감자치즈베이글 ⭐️
9:20  8. 찹쌀주먹밥
10:35  9. 김치찹쌀주먹밥
12:06  10. 버터갈릭에그볼 ⭐️
13:18  11. 쪼꼬뭉치 ⭐️
14:00  12. 토요빵
14:45  13. 쉬림프명란 포카피자 ⭐️
17:19  몸무게 after
17:28  14. 말차순정 ⭐️
18:32  15. 초코폭탄






🍔Instagram   https://www.instagram.com/yuneeena
🍕E-mail   muksimiyoon@gmail.com

🎧 Music provided by 브금대통령
Track : 잠자리잡기 - https://youtu.be/UkOw_oz0wGY
Track : 곰곰이 생각해보니 내가 곰이네 - https://youtu.be/bHYHYcBzI7Y
Track : 우리 똥강아지 - https://youtu.be/bn-EJr_Bo4Y
Track : 아쭈꾸임 - https://youtu.be/RONJ2CQJNro",2026-03-21T13:38:07Z,"먹방유튜버,먹방브이로그,디저트먹방",22,ko,PT20M57S,2d,hd,false,18709,266,0,28,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/i5AfUTgbML8/maxresdefault.jpg,thumbnails/먹시미Muksimi/i5AfUTgbML8.jpg
데일리서울 한강 라이브캠,UCQKQTgZJo3PlxA-9V1Z51XA,jI7HkvlH7fA,"데일리서울 씨티앤팝 목요라디오 #52 ""이별 플레이리스트"" 특집","00:00

Instagram : @dailyseoul.live
http://www.instagram.com/dailyseoul.live 

배경음악 BGM: Epidemic Sound

Epidemic Sound 7일 시험 이용 링크 7-day free trial referral link: https://share.epidemicsound.com/g044zy",2026-03-13T02:54:40Z,,24,ko,PT2H18M16S,2d,hd,false,2745,61,0,1,public,youtube,True,False,https://en.wikipedia.org/wiki/Music,https://i.ytimg.com/vi/jI7HkvlH7fA/maxresdefault.jpg,thumbnails/데일리서울한강라이브캠/jI7HkvlH7fA.jpg
HYOMIN KOO구효민,UCpR5jOQT9_KGOC5KgQ9SWdQ,0RdzaVGeUYY,-7kg유지어터의 살 빠지는 찐 현실 루틴 ✩ 보통에서 복근.. 식단 / 운동 / 붓기 / 습관,"*이 영상은 잇더핏의 유료광고를 포함하고 있습니다

안농 애두라아!!!!!!!!!! 일주일 10만원 다엿 챌린지가 끝난 후....
남은 군살 정리를 위해 3일 정도 빡!!!!!!!!센 관리에 들어갔눈디요 히히
붓기 쫙 쫙 빠지면서 확실히 눈바디가 좋아진게 보이지 ? 🥹 so 만족스러와...
대존맛 및인 성분의 잇더핏 덕분에 입이 즐거운 다엿투였어ㅋ
(특히나 옥수수 맛과 더블 초코 맛은 제발 한 번 드셔보시길 .. 이마 빡빡 치게 되는 맛;;)
식스팩 비키니 girl이 되는 그 날 까지 .. 나랑 같이 건강 튼튼 다엿투 하자고!!!!!!!!!!!!!!!

🍇 단 4일, 구미들을 위한 잇더핏 특별 할인! 놓치지말기🍇
https://vo.la/ZVNPhRO

🍇 댓글 이벤트
💜 참여 방법 : 잇더핏 쉐이크 첫만남 기대 댓글 달고 정보 입력하면 끝!
💜 이벤트 일정 : 3/9(월)~3/12(목) , 3/16(월) 당첨자 발표
💜 이벤트 상품 : 잇더핏 단백질 쉐이크 스타터패키지(9종) 10명 증정
💜 정보 입력폼 : https://forms.gle/MFLp1gfQMHVDytgc9

---------------------------------------------------------------------------------------

♥insta : http://www.instagram.com/mean_ingless
♥contact : hyomeaningless@gmail.com",2026-03-09T13:00:10Z,"다이어트,여름,다이어트식단,유지어트,식단,운동,붓기,급찐급빠,급찐급빠식단,단쉐,단백질쉐이크,쉐이브,구효민,구효민다이어트,잇더핏,이벤트,댓글이벤트,구독자이벤트,복근,11자복근,diet",26,ko,PT19M3S,2d,hd,false,40292,0,0,334,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Health,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/0RdzaVGeUYY/maxresdefault.jpg,thumbnails/HYOMINKOO구효민/0RdzaVGeUYY.jpg
엄폴 삼촌 Uncle Umpaul,UC5p4fTVsY6a8UiUuppVFtZg,XJfitdEKAmE,채널링의 모든것 7가지 영상  All About Channeling 7things,,2026-03-08T05:04:33Z,,22,en,PT3M51S,2d,hd,false,126,12,0,2,public,youtube,True,False,,https://i.ytimg.com/vi/XJfitdEKAmE/maxresdefault.jpg,thumbnails/엄폴삼촌UncleUmpaul/XJfitdEKAmE.jpg
Gombom,UCoyhP9dnCyBhM2KByVGgqIw,4cBL1neLsKc,풍미가득 ‘촉촉한 초코칩 쿠키’ 진심 맛있어요!,"레시피는 아래에 있어요👇
◇ 이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.

골드 커버￼￼춰 : https://link.coupang.com/a/ecmh3g
카카오 파우더 : https://link.coupang.com/a/ecmi8v
베이킹 파우더 : https://link.coupang.com/a/ecmj4e
무염 버터 : https://link.coupang.com/a/ecmngL
￼
---‐---------------------‐-------------------------------------------------

💌https://instagram.com/gombom_jaekyoung

• 좋아요와 구독은 콘텐츠 제작에 큰 힘이 됩니다 :)
• 레시피 사용 시 출처 표기 부탁드립니다.
• 영상의 2차 편집, 재업로드, 무단 사용을 금지합니다.
• 작업 과정이나 레시피 일부를 공유하실 때는 원본 영상 링크를 함께 첨부해주세요.

---------------------------------------------------------------------------

✔️촉촉한 초코칩 쿠키(21-22개 분량)

무염버터 121g 
소금 1g
황설탕 85g
달걀 52g
바닐라 익스트랙 2g
중력분 105g
베이킹 파우더 2g
베이킹 소다 1g
카카오 파우더 27g
골드 커버춰 or 밀크커버춰 77g
(위에 데코용은 별도)

1.버터를 냄비에 담고 중불에서 브라운 색이 될 때까지 가열한다.
2.태운 버터를 따뜻한 상태로 식힌 후, 황설탕•소금•실온 달걀•바닐라 익스트랙을 넣고 가볍게 섞는다.
3.가루류를 체 쳐서 넣고 날가루가 보이지 않을 때까지 섞는다.
4.커버춰를 넣고 섞은 뒤 냉장고에서 1시간 30분 휴지한다.
5.개당 20g씩 분할한 뒤 동그랗게 성형하고 커버춰를 올려 데코한다.
6.예열한 오븐에 넣고 170도에서 10분간 굽는다.

➰ 동그랗게 성형이 끝난 쿠키는 오븐을 예열하는 동안 냉장고에 넣어 단단하게 굳혀주면 구워지면서 많이 퍼지지 않아요
➰다 구워져 나온 쿠키는 틀 위에서 그대로 식혀주세요",2026-03-25T12:25:22Z,"촉촉한 초코칩,초코칩 쿠키,초코쿠키,브라운 버터,헤이즐넛 버터,초코쿠키 레시피,베이킹,휘낭시에,Choco,soft chocolate chip cookies,chocolate chip cookie recipe,초콜릿칩 쿠키,초코칩쿠키",24,ko,PT5M5S,2d,hd,false,778,39,0,4,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/4cBL1neLsKc/maxresdefault.jpg,thumbnails/Gombom/4cBL1neLsKc.jpg
