channel_name,channel_id,video_id,title,description,published_at,tags,category_id,default_language,duration,dimension,definition,caption,view_count,like_count,favorite_count,comment_count,privacy_status,license,embeddable,made_for_kids,topic_categories,thumbnail_url,thumbnail_path
정리왕,UCmErD4mBSQUUIxHFB8RTJLA,5twrv1parA4,정리왕 화장실 곰팡이 제거 청소 꿀팁 꿀템으로 10분만에 끝내보자구요 제발,"오늘 욕실 청소 방법 다 보여드렸습니다.
사실 청소는 어렵지 않습니다. 샤워하고 나서 조금만 하면 힘들이지 않고 10분이면 끝나는 일이에요. 근데 그걸 미루면 결국 시간도 더 들고, 힘도 더 많이 들게 됩니다.
정리와 청소는 한 번에 잘하는 게 아니라 그때그때 바로 하는 것, 이게 가장 중요합니다.
오늘부터는 “나중에 해야지” 말고 “지금 조금만 하자” 이렇게 시작해보세요. 그러면 청소는 훨씬 가벼워집니다.
감사합니다😘

#정리왕 #생활공작소",2026-03-18T08:00:08Z,,26,ko,PT7M23S,2d,hd,false,29090,439,0,60,public,youtube,True,False,"https://en.wikipedia.org/wiki/Hobby,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/5twrv1parA4/maxresdefault.jpg,/content/drive/MyDrive/Colab Notebooks/thumbnails/정리왕/5twrv1parA4.jpg
싸다구TV 빌라의 모든정보!,UCDoTL_pndu118kDgTSDQi-g,mgyXKDPtL-U,[서울신축빌라][서울아파트]싸다구TV 빌라의 모든정보! 라이브 방송,"라이브 매물번호: 7053

♧싸다구티비♧
365일 할인분양 도와드리는 싸다구TV입니다.
100% 실매물로만 영상찰영하고있습니다.

♧분양 수수료 0원 입니다.♧
전국다량 신축분양매물 보유하고있습니다.
유선 전화 주시면 365일 친절상담 도와드리겠습니다.
TEL: 010-3008-1066

♧물건정보♧
소재지 : 서울 중랑구 망우동
정보 : 1개동 / 27세대
전용면적 : 30평형
주차 : 100% 주차
엘리베이터 : 있음

♧주변 인프라♧
CGV, 이마트,삼성프라자,대형마트

♧학군♧
초,중,고등학교 도보권

♧교통 호재♧
망우역


#신축빌라 #포천신축빌라 #3룸신축빌라 #복층신축빌라 #테라스신축빌라 #이쁜집 #넓은집  #의정부신축빌라 #양주신축빌라 #포천빌라 #양주빌라 #의정부빌라 #타운하우스 #전원주택  #무입주금 #싼신축빌라 #역세권 #역세권빌라 #역세권신축빌라 #싸다구티비 #싸다구TV #싸다구tv #선단동 #어룡동 #송우리 #양주 #덕계신축빌라 #덕계역 #백석읍신축빌라 #백석신축빌라 #포천타운하우스 #고급빌라 #대단지신축빌라 #양주타운하우스 #하마TV  #파주신축빌라 #파주빌라 #고양신축빌라 #고양빌라 #풍동신축빌라 #식사동신축빌라 #풍동빌라 #식사동빌라 #삼송역 #풍무역 #삼송신축빌라 #일산신축빌라 #4룸신축빌라 #복층빌라 #운정신축빌라 #운정역신축빌라 #야당역신축빌라 #야당동신축빌라  #매매주의사항  #인테리어 #부동산 #빌라 #빌라투자 #빌라분양 #신축빌라분양  #아파트 #아파텔 #오피스텔분양 #오피스텔 #3룸오피스텔 #2룸오피스텔 #할인분양 #신축빌라할인분양 #김포신축빌라 #김포타운하우스 #김포빌라 #사우동신축빌라 #고촌신축빌라 #풍무동신축빌라 #김포전원주택 #김포타운하우스분양 #남양주신축빌라 #광주신축빌라 #안산신축빌라 #수원신축빌라 #남양주빌라 #광주빌라 #안산빌라 #수원빌라 #광주타운하우스 #남양주타운하우스 #안산타운하우스 #수원타운하우스 #남양주전원주택 #광주전원주택 #안산전원주택 #수원전원주택#광주타운하우스 #남양주타운하우스 #안산타운하우스 #수원타운하우스 #남양주전원주택 #광주전원주택 #안산전원주택 #수원전원주택 #인천신축빌라 #인천빌라 #인천역 #숭의동 #숭의역 #제물포역#미추홀구 #미추홀구신축빌라 #남양주신축빌라 #남양주빌라 #오남역신축#진접신축빌라 #진접빌라 #부평신축빌라 #부평역 #부평오피스텔 #부평아파트 #봉일천신축빌라#부천신축빌라 #부천아파트 #부천역#심곡본동신축빌라 #송내역 #역곡역 #역곡역신축빌라 #소사역 #소사역신축빌라 #부천타운하우스 #심곡본동신축빌라#소새울역 #7호선 #7호선신축아파트  #1호선신축빌라 #1호선신축아파트 #5호선신축빌라 #원미동신축빌라 #원미동신축빌라 #종합운동장역 #당하동신축빌라 #완정역신축빌라 #테라스신축빌라#광탄면신축빌라 #5룸 #5룸신축빌라 #4룸#3룸 #내유동신축빌라 #삼송역신축빌라 #지행역신축빌라 #지행동신축빌라#2룸 #의정부빌라 #의정부아파트#안산신축분양 #안산신축빌라분양 #본오동신축빌라 #사리역신축빌라#김포신축빌라 #사우동신축빌라 #풍무동신축빌라 #풍무동 #김포전원주택#동두천신축빌라 #동두천빌라#동두천아파트#1호선신축ㄹ라#신혼부부아파트#신혼부부인테리어#소요산신축빌라#2억대신축빌라#덕이동신축빌라 #덕이동빌라#덕이동아파트#야동동신축빌라#광탄면신축빌라#운정신축빌라#운정역신축빌라#운정역테라스빌라#운정역복층#운정역복층빌라#야당역복층빌라#야당복층빌라#테라스복층빌라#복지리신축빌라#초품아#초품빌#42평#32평#마석우리#마석역#집바구니#마이홈즈#빌라정보통#1주년#일영리신축빌라#7호선#2호선#3호선#4호선#경의중앙선#1호선#5호선#6호선#지하철#장흥역#어룡동신축빌라",2026-03-27T10:59:25Z,"싸다구tv,신축빌라,신축빌라매매,빌라,신축빌라분양,부동산,부동산투자,일산,아파트,분양,신축,교통호재,역세권,학세권,대출,복층,테라스,더블역세권,재개발,재건축,부동산개혁,전세,월세,리모델링,인테리어,예쁜집,야외테라스,부동산가격,오피스텔,부동산시장,공인중개사,서울빌라,인천빌라,파주빌라,경기빌라,서울,인천,수도권,파주,남양주,주안,부평,지하철,강남,GTX,럭셔리,베란다,시그니엘,펜션,호텔,청약,신혼부부,청년대출,복층빌라,테라스아파트,원종역,테라스빌라,복층아파트,전원주택,타운하우스,무입,지하주차장,전액대출,풀옵션,실입0원,무입주금,도시형아파트,왕테라스,마당,테라스복층,대형빌라,1억대,2억대,원룸,무입주택,잔여세대,해약세대,경매,싸다구,싸다구TV,경기도신축빌라,양주신축빌라,인천신축빌라,대단지신축빌라,3룸,4룸,야당동신축빌라,김포신축빌라,안산신축빌라,광주신축빌라,포천신축빌라,운정신축빌라,남양주신축빌라,부천신축빌라,포천빌라,양주빌라,복층신북빌라,수원신축빌라,학세권빌라,평택신축빌라,선단동신축빌라",24,ko,PT58M8S,2d,hd,false,36871,153,0,0,public,youtube,False,False,,https://i.ytimg.com/vi/mgyXKDPtL-U/maxresdefault.jpg,/content/drive/MyDrive/Colab Notebooks/thumbnails/싸다구TV빌라의모든정보/mgyXKDPtL-U.jpg
Ch.염미솔,UCTE0eZVWVWCBki77zIRs6yg,2vBtrUTKQAo,(15년 전부터 조용히 해왔어요🔥)돈 버는 방법은 이게 대세가 될 겁니다(빅파이씨앤티 이중엽 대표),"오늘 함께해주신 이중엽 대표님 감사드립니다💜

**타임라인**
00:00 요즘 K 붙으면 정말 돈되는 이유
01:32 K-BEAUTY는 이렇게 만들어져요
04:28 내가 팔고 싶은 것 VS 돈 되는 것
05:25 80개국 수출하는 비결
07:31 이커머스 마스터의 방
07:46 책상 앞에서 전세계 고객 만나는 방법
08:27 고객의 구매 전환 일으키는 방법
10:05 이제 정말 해외로 나가야 할 때

아웃풋을 위한 성장 메이트 '플리크' : https://flickflick.kr/

염미솔 저서
「버려지는 시간은 없다」 : https://m.site.naver.com/1bTWO 
「인스타 마켓으로 돈많은언니가 되었다」 : https://me2.do/FPewPWUE

instagram
 * 개인계정 : @yeom_misol
 * 플리크 : @flick.kr

출연신청 & 비즈니스 문의 : ymsj0109@gmail.com",2026-03-17T13:00:06Z,"한국화장품,수출,해외진출,알리바바닷컴,온라인쇼핑몰,해외무역,무역회사,화장품수출,화장품공장,알리바바,알리바바닷컴공장,자기계발,동기부여,경제적자유,사업가",26,ko,PT11M31S,2d,hd,false,16624,373,0,32,public,youtube,True,False,https://en.wikipedia.org/wiki/Business,https://i.ytimg.com/vi/2vBtrUTKQAo/maxresdefault.jpg,/content/drive/MyDrive/Colab Notebooks/thumbnails/Ch염미솔/2vBtrUTKQAo.jpg
뜨개작가 아빌 crochet ha'bil,UC3jwgTvj7HU6vpWGeNWZ82Q,qlZkKt3onTU,오동통해서 너무 귀엽다! | 뜨개질 카드 지갑 | 선물용으로 추천🍭,"🧡 구독 + 좋아요는 큰 힘이 됩니다!(댓글은 더더더)
🧡 변형, 원작실이 아닌 실 추천 등 클래스 내용에 없는 문의는 답변 드리기 어려워요.

안녕하세요. 아빌입니다 🦙
커뮤니티에서 선공개하고 반응이 뜨거웠던
캔디지갑뜨기 클래스 영상을 가지고 왔습니다!
사실 계획하고 만든 작품은 아니고 의류를 뜨다가 
작은 소품하나 빨리 뜨고 싶어서 시작한 카드지갑인데 
많은 관심주셔서 기뻤어요! 
그럼 가벼운 마음으로 오늘도 저와 같이 즐겁게 뜨개생활 즐겨보아요!

🍭패키지 구매🍭
https://mkt.shopping.naver.com/link/69a66cb7a37b5350e93d878b
🍭실만 구매🍭
https://mkt.shopping.naver.com/link/69a66cbeadfb593091f0b641

🐒 아빌 힐끔거리기🐒
Instagram
https://www.instagram.com/creator_habil
⚠️톱니바퀴 눌러서 화질 좋게 봅시다.

YouTube
​⁠@creator_habil  


#아빌뜨개 #뜨개질 #카드지갑뜨기 #뜨개질패턴 #코바늘뜨기 #아프간뜨기 
음원출처 https://www.youtube.com/watch?v=PhAr5_MHFN8&t=0s",2026-03-03T05:21:07Z,"뜨게질,뜨개로그,뜨게,뜨개강의,뜨개DIY,취미,아프간뜨개,아후강뜨개,아후강,터니시안스티치,코바늘소품,뜨개질배우기,afghan crochet,tunisian crochet,stitches,코바늘,knitting,DIY,파우치뜨기,아프간뜨기,겨울뜨개,코바늘뜨기,뜨개질 코바늘 만들기,뜨개질 미니 가방,코바늘 도안,카드지갑뜨기,코바늘지갑,crochet wallet,かぎ針,編み物小物",26,ko,PT52M18S,2d,hd,true,59622,3097,0,79,public,youtube,True,False,"https://en.wikipedia.org/wiki/Fashion,https://en.wikipedia.org/wiki/Hobby,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/qlZkKt3onTU/maxresdefault.jpg,/content/drive/MyDrive/Colab Notebooks/thumbnails/뜨개작가아빌crochethabil/qlZkKt3onTU.jpg
나무 이야기,UC3sLhFtKp22u6LUwm2C_vhg,HmUdC_OfIGI,충북농원 소개 영상 2 가로,#automobile #복숭아 #유튜버 #유기농 #farming #농장생활 #agriculture #gardening #garden #농사,2026-03-06T08:26:39Z,,22,ko,PT23S,2d,hd,false,139288,0,0,0,public,youtube,True,False,,https://i.ytimg.com/vi/HmUdC_OfIGI/maxresdefault.jpg,/content/drive/MyDrive/Colab Notebooks/thumbnails/나무이야기/HmUdC_OfIGI.jpg
챙유진,UCwOsFHOqafhNHQkgsPXWWlg,vbAdur438bs,"그냥, 좋았던 날 ","오늘 영상 보러 와주셔서 감사합니다 🤍
댓글은 항상 하나하나 다 읽고 있어요!",2026-03-03T15:15:55Z,"배우,중국,숏품,드라마,촬영,브이로그,일상,단편영화,영화,오디션,단편,연기,여배우,무쌍",22,ko,PT5M14S,2d,hd,false,22956,593,0,114,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/vbAdur438bs/hqdefault.jpg,/content/drive/MyDrive/Colab Notebooks/thumbnails/챙유진/vbAdur438bs.jpg
Esae,UCy7nTs_RpazVZvsK9ZcfxYQ,FroqNw8CSA8,오랜만이야 Daily GRWM,"여러분 오랜만이에요. 잘 지내고 있어요? 조금 늦었지만 새해 복 많이 받아요! 작년 하반기에 너무 바빠서 유튜브에 자주 오지 못해서 미안해요. 본업에 브랜드 확장까지 하려다보니 너무 바빴고, 컨텐츠적으로 신경을 많이 못 썼던 것 같아요. 
자주 많이 온다는 말보다 이렇게 간간히 라도 얼굴 비출테니까 항상 조금만 기다려주세요 ♡
-
화장품 정보 

[기초]
니들리 비타 씨 글로우 젤리 패드
핸드크림:허스텔러 니어바이 포 핸드 앤 넥 유쓰 세럼 텐더리 터치
닥터엘시아 345 릴리프 크림 미스트
식물나라 가벼운 수분 선 젤 선크림

[색조]
베이스:아누아 결 쿠션 1.5 페어
컨실러:더샘 커버 퍼펙션 팁 컨실러 브라이트너
아이브로우:디어에이 0.9mm 브로우 펜슬 01 쿨 애쉬
뷰러:시세이도
아이라인:더페이스샵 모노 큐브 아이섀도우(매트) BR01 브라운백
속눈썹: 테무 속눈썹풀:듀오
삼각존:맥 pinch o' peach
치크:팁토우 블러리 퓨레 블러셔 F01 딸기슈
파우더:메이크업포에버 루스파우더 미니
틴트:어퓨 과즙팡틴트 무심결에무화과
쉐딩:페리페라 브이 쉐딩 03 그레이쉬 쿨
하이라이터: 로라메르시에 01",2026-01-20T12:56:45Z,,22,ko,PT3M7S,2d,hd,false,5918,260,0,59,public,youtube,True,False,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://i.ytimg.com/vi/FroqNw8CSA8/maxresdefault.jpg,/content/drive/MyDrive/Colab Notebooks/thumbnails/Esae/FroqNw8CSA8.jpg
육각형,UC7W279Q-k3oV8o0W04ZZ4nw,YCBiJM65HgI,진짜 착한 사람은 이렇게 행동합니다 (착한 사람 특징 7가지),"착한 사람은 늘 손해 보는 걸까요?
아니면 우리가 착함을 잘못 이해하고 있는 걸까요?


#인간관계심리 #삶의통찰 #중년공감 #사람보는법",2026-03-25T11:00:55Z,"착한사람특징,착한사람심리,인간관계통찰,사람보는법,중년인간관계,관계정리,착한사람손해,착한사람행동,감정지능높은사람,성숙한사람특징,지혜로운사람,관계스트레스,사람심리분석,심리유튜브,공감영상,4050공감,5060공감,삶의지혜,인생조언,관계조언,사람구별법,진짜착함,착한척하는사람,관계거리두기,사람통찰,인생공부,마음성장,자기성찰,감정조절,인생지혜,사람보는눈",22,ko,PT8M55S,2d,hd,false,15386,328,0,22,public,youtube,True,False,,https://i.ytimg.com/vi/YCBiJM65HgI/maxresdefault.jpg,/content/drive/MyDrive/Colab Notebooks/thumbnails/육각형/YCBiJM65HgI.jpg
Navico leather 나비코 가죽공방,UCMJSIGD3qI852xCugv0LHYw,b8-taqy51BI,"Make a Yellow leather Pouch (Free PDF Pattern)/ 노랑 노랑 가죽 파우치 만들기 (DIY,가죽공예)","No.099
Free PDF Pattern(A4 size):
https://drive.google.com/file/d/1nX91HkRnu04UP5odFqkgF9L2d-xzMa44/view?usp=drive_link

채널 멤버십 가입(join channel membership)
https://www.youtube.com/channel/UCMJSIGD3qI852xCugv0LHYw/join

#leathercraft #가죽공예

Ⓒ 2025  NAVICO leather All rights reserved.",2026-02-01T11:30:25Z,"#leathercraft,#가죽공방,#DIY,#leather,#가죽공예독학,#navico,#navicoleather,#leathertool,#leathergoods,leathergood,leatherbag,bag,#leatherwallet,wallet,cardholder,leathercardholder,leathercardwallet,cardwallet",26,ko,PT9M10S,2d,hd,false,4836,277,0,16,public,youtube,True,False,"https://en.wikipedia.org/wiki/Fashion,https://en.wikipedia.org/wiki/Hobby,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/b8-taqy51BI/maxresdefault.jpg,/content/drive/MyDrive/Colab Notebooks/thumbnails/Navicoleather나비코가죽공방/b8-taqy51BI.jpg
이태니,UCC_a-rU0ruKcMs9pq8BQhzQ,hl40OWZSjpk,요즘 부쩍 무리하는 채영이 2,"#fromis_9 #프로미스나인 #이채영 
/
https://www.instagram.com/stories/singlesmagazine/3841618422438647456/",2026-02-27T10:53:05Z,,22,ko,PT29S,2d,hd,false,17824,897,0,59,public,youtube,True,False,https://en.wikipedia.org/wiki/Entertainment,https://i.ytimg.com/vi/hl40OWZSjpk/maxresdefault.jpg,/content/drive/MyDrive/Colab Notebooks/thumbnails/이태니/hl40OWZSjpk.jpg
숨비재제주농부 Jeju Farmer,UC3hUt6SONwK_PmDMz4s0u6A,TAh8oB90Kk8,마늘잎이 노랗게 변했다면? 당장 '이것' 안하면 다 썩습니다 마늘농사 폭망합니다. #마늘병해충,"마늘농사 마늘밭에서 3~4월에 발생하는 병해충
1. 잎마름병(곰팡이병)
2. 무름병(세균병)

발병 원인과 해결방법
1. 과습(일교차, 잦은비)
2. 연작(해충피해)
3. 질소과다
4. 물빠짐

잎마름병은 곰팡이병으로 살균제를 주기적으로살포
무름병은 세균성으로 구리제나 마이신계열의 약제 살포
고자리파리, 응애 퇴치로 무름병 발생원인 제거위해 토양살충제 살포
병해충 예방을 위한 방제 필수

규산황(규산,황 살균살충제), 원샷ap(나노구리살균제), 두배싹(토양살충제)
약제 살포시 전착제 필수입니다

#마늘병해충 



숨비재 블로그
https://blog.naver.com/woosukie",2026-03-28T04:00:00Z,"숨비재제주농부,마늘재배,마늘무름병,마늘잎마름병,잎짚마름병,마늘병해충,고자리파리,뿌리응애,규산황,원샷ap",24,ko,PT12M38S,2d,hd,false,126,15,0,0,public,youtube,True,False,,https://i.ytimg.com/vi/TAh8oB90Kk8/maxresdefault.jpg,/content/drive/MyDrive/Colab Notebooks/thumbnails/숨비재제주농부JejuFarmer/TAh8oB90Kk8.jpg
All things,UCw6ztb067nDpbw1P_SaW3ug,7G-FFcTMgH4,비엔티안거리탐방,,2026-03-08T03:03:38Z,,22,ko,PT26M2S,2d,hd,false,3505,38,0,5,public,youtube,True,False,"https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Tourism",https://i.ytimg.com/vi/7G-FFcTMgH4/maxresdefault.jpg,/content/drive/MyDrive/Colab Notebooks/thumbnails/Allthings/7G-FFcTMgH4.jpg
란쟁이tv(꿈나무🎄),UCvPOBWo8Mlf8YEaKYIzeA0A,uTpsAZbyjcw,"""Take a break with some calming music and beautiful hiking views with my mom.""","일부 ai 기능이 들어있습니다..Healing Music & Breathtaking Nature Views Welcome to our healing space. Take a deep breath and escape from the busy world for a moment. Enjoy the peaceful harmony of calming music and the stunning beauty of nature. Whether you're working, studying, or just need a break, let this live stream be your sanctuary of peace.
Relax, recharge, and find your inner peace.
Best enjoyed with headphones.

#HealingMusic #NatureLovers #Relaxation #LiveStream #HealingVibes #CalmingMusic#Mindfulness #PeacefulScenery #StressRelief #Zen #Serenity #Tranquility #PositiveEnergy

This stream is created with #PRISMLiveStudio",2026-03-17T01:24:01Z,,26,en,PT2H45M38S,2d,hd,false,196,6,0,0,public,youtube,True,False,"https://en.wikipedia.org/wiki/Hobby,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/uTpsAZbyjcw/hqdefault.jpg,/content/drive/MyDrive/Colab Notebooks/thumbnails/란쟁이tv꿈나무/uTpsAZbyjcw.jpg
박병욱,UCLG9CEVMoKcmhm-p-xeZHyA,Lyt3IlR9XPE,오랜만에 가족 여행 갔습니다 (고창에서 1박 2일),이번엔 메이플 안했습니다,2026-03-22T15:36:10Z,,22,ko,PT7M57S,2d,hd,false,1862,37,0,29,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Tourism",https://i.ytimg.com/vi/Lyt3IlR9XPE/maxresdefault.jpg,/content/drive/MyDrive/Colab Notebooks/thumbnails/박병욱/Lyt3IlR9XPE.jpg
chips,UCO3TX40LZu3fBwFaT4fa6Og,1Vp9bS79xlw,뉴카메라 ✷ 비행기 인마이백 • 자카르타 가는 브이로그,"https://www.instagram.com/cheeesesee

아이폰으로 찍다가 카메라 바꿔서 (캐논 파워샷v10)
적응하는 영상입니다 ദ്ദിㆁᴗㆁ✿ 
* 카메라 밝기나 색감이나 소리 등등... 

옷정보
공항에서 후드집업 https://applink.a-bly.com/x5iqjto
0:47 바지 https://applink.a-bly.com/5fl991
네이비색 슬리브리스 https://applink.a-bly.com/5fl991
블랙스커트/부츠 https://applink.a-bly.com/gnadtv
밥먹을때 브이넥티셔츠 https://applink.a-bly.com/iwonqsu
안에 레이스탑 https://applink.a-bly.com/n2tl41
블랙 5부소매티 https://applink.a-bly.com/24bsdq

#브이로그 #일상브이로그 #자카르타 #jakarta #vlog",2026-03-23T13:39:21Z,"일상,브이로그,일상 브이로그,브이로그 일상,vlog 일상,데일리룩,패션",22,ko,PT17M3S,2d,hd,false,7493,0,0,65,public,creativeCommon,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/1Vp9bS79xlw/maxresdefault.jpg,/content/drive/MyDrive/Colab Notebooks/thumbnails/chips/1Vp9bS79xlw.jpg
방과후공예협회 how to make,UCKqR50wCkZGPrIGUrO1DZdQ,8FMjGiqlqWw,남은실 활용 끝판왕! 알록달록 모자뜨기 1편,"""이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.""

린넨실:https://link.coupang.com/a/ebe02G

오늘은 버리기 아까운 남은실로 귀여운 모자를 만들어봤어요 🧶
자투리 실을 활용해서 색감도 살리고, 실 정리까지 한 번에 가능한 뜨개 DIY입니다!

초보자도 따라할 수 있도록 쉽게 설명했으니
천천히 함께 만들어보세요 😊

✔ 사용 재료 : 남은실(자투리 실), 코바늘
✔ 난이도 : 초보 가능

알록달록 나만의 모자를 만들 수 있는 재미있는 뜨개 시간!


📌 구독 & 좋아요 부탁드려요! 🥰
궁금한 점 있으면 댓글로 남겨주세요~ 함께 예쁘게 만들어봐요! ✨

""심화학습반"" 유료 회원으로  가입하여 혜택을 누려보세요.
https://www.youtube.com/channel/UCKqR50wCkZGPrIGUrO1DZdQ/join

🌻채널구독은? https://www.youtube.com/@howtomake1004
🌻네이버까페: https://cafe.naver.com/dasom02
🌻블로그: https://blog.naver.com/dasomdur
🌻인플루언서: https://in.naver.com/mamidiary
🌻인스타: https://www.instagram.com/dasomdury02
🌻티스토리:https://ascraft.co.kr",2026-03-26T01:30:08Z,"취미,취미생활,취미추천,생활공예,공예,diy,만들기,왕초보,만들기재료,공예유튜브,beginner,DIY,남은실모자,남은실활용,자투리실,자투리실활용,모자뜨기,코바늘모자,코바늘뜨기,뜨개질,뜨개DIY,초보뜨개,쉬운뜨개,뜨개기초,손뜨개,핸드메이드,DIY모자,겨울모자뜨기,알록달록모자,실활용,집콕취미,만들기영상,뜨개유튜브,crochet,crochetbeanie,scrapyarn",26,ko,PT26M3S,2d,hd,false,57,6,0,0,public,youtube,True,False,"https://en.wikipedia.org/wiki/Hobby,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/8FMjGiqlqWw/maxresdefault.jpg,/content/drive/MyDrive/Colab Notebooks/thumbnails/방과후공예협회howtomake/8FMjGiqlqWw.jpg
SilverSnow 실버스노우,UCHopQBo3N-fadSVQtOE3mzg,biwN8FAXdB4,(쉬움주의) 말랑말랑 폭신한 🐑 핸드메이드 자수 양 인형 만들기🤍 / Soft & Fluffy 🐑 Handmade Embroidered Lamb Plush 🤍 | DIY Kit,"♦영상 속 작품 DIY 패키지 : https://mkt.shopping.naver.com/link/69c371bf5b90fc2ac7c6f097


안녕하세요 실버스노우입니다🐑
오늘은 자수로 만든 인형 시리즈의 그 첫 번째!
양 인형🐑 영상을 소개합니다 :)
곧 부활절이 다가오는데요, 그때에 맞춰 한손에 쏙 들어오는 아기 양을 수놓았어요!
특별히 울과 캐시미어 실을 사용해, 부드러운 양의 털을 수놓았어요!
그렇게 부드럽고 말랑말랑한 촉감을 더했네요:)
통통한 몸통을 가진 양 인형!
저는 키링으로 완성해서 가방에 달아보았답니다.
이번 자수 인형은 어려워보일 수 있지만, 사실 자수 난이도가 아주 쉬운 편이에요!
그래서 함께하시는 분들도 충분히 완성해보실 수 있을 거예요 :)
여러분들도 저와 함께 자수 인형 만들어보시면 어떨까요?😊


……………………………………

▫책 『실버스노우의 명화를 품은 프랑스 자수』 
- 교보문고 : https://bit.ly/3wK13xu
- 예스24 : https://bit.ly/3URmUuN
- 알라딘 : https://bit.ly/3UPKQyL

📍Instagram: @silver_snow_

……………………………………


▫원단: 양모 소프트 펠트
▫바늘: 보힌 자수 바늘 1/10호 & 셔닐 18호


……………………………………


Timeline

00:00 Opening
00:45 재로 준비하기(Preparing)
02:05 실 준비하기(Prepare the Threads)

양 인형 자수(Embroidery)

02:22 양 몸통 수놓기(Lamb’s Body)
03:21 양 얼굴 수놓기(Lamb’s Face)
06:52 양 귀 수놓기(Lamb’s Ears)
07:19 양 발 수놓기(Lamb’s Feet)

양 인형 만들기(Make it 3D)

07:52 양 몸통 인형으로 만들기(Lamb’s Body)
13:50 양 얼굴 인형으로 만들기(Lamb’s Face)
15:38 양 귀 인형으로 만들기(Lamb’s Ears)

17:28 양 인형 완성하기(Finishing)

22:30 Ending


……………………………………


♦Digital pattern (Etsy) : https://www.etsy.com/listing/4454782596

Hello, this is Silver Snow🐑
Today, I’m introducing the first in my embroidery doll series!
A sheep doll🐑 video :)
Easter is just around the corner, so I embroidered a baby lamb that fits perfectly in your hand just in time!
I specially used wool and cashmere threads to embroider the soft wool of the sheep!
That adds a soft and squishy texture :)
A sheep doll with a round, chubby body!
I finished it as a keyring and attached it to my bag😊
This embroidery doll might look difficult, but the difficulty level is actually quite easy!
So, I'm sure those of you joining me will be able to complete it as well :)
Why don't you try making an embroidery doll with me?

▫Fabric: felt
▫Needle: Bohin Crewel no.1/10 & Chenille no.18



Copyrights 2026. Silver Snow all rights reserved.",2026-03-25T05:34:43Z,"손자수,프랑스자수,부활절,인형,동물자수,양인형,양키링,키링만들기,귀여운 자수,왕초보 자수,자수 초보,자수 키트,실버스노우",26,ko,PT23M10S,2d,hd,true,1317,119,0,8,public,youtube,True,False,"https://en.wikipedia.org/wiki/Hobby,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/biwN8FAXdB4/maxresdefault.jpg,/content/drive/MyDrive/Colab Notebooks/thumbnails/SilverSnow실버스노우/biwN8FAXdB4.jpg
