channel_name,channel_id,video_id,title,description,published_at,tags,category_id,default_language,duration,dimension,definition,caption,view_count,like_count,favorite_count,comment_count,privacy_status,license,embeddable,made_for_kids,topic_categories,thumbnail_url,thumbnail_path
박치열의 코멘터리,UCS1EqlF3NbRsn1rfWL_7_qA,hydfTP134Bo,"성형외과 말고, 이비인후과에서 보는 리투오 효과 총정리!","#리투오 #코수술 #이비인후과 #스킨부스터 #코재수술 #피부재생

요즘 ‘5세대 스킨부스터’로 불리는 리투오,
사실은 수술에서 쓰이던 기증 진피(ADM)를 주사 형태로 만든 것입니다.

기존 시술이 콜라겐 생성을 유도했다면,리투오는 피부 뼈대(ECM)를 직접 채워 조직을 보강하는 방식입니다.

특히 코 수술 후
✔ 피부 얇아짐✔ 보형물 비침✔ 흉살로 딱딱해진 조직

이런 문제 개선에 도움을 줄 수 있습니다.

다만 코는 기능과 구조가 중요한 부위인 만큼해부학적 구조를 잘 이해한 이비인후과 전문의 시술이 중요합니다.

00:00 하이라이트
00:25 리투오란?
00:51 리투오는 사실 성형외과 원료?
02:48 기존 스킨부스터와 차이점
04:01 리투오 얼마나 맞아야 할까?
04:43 리투오 부작용은 어떨까?
05:51 리투오 어떤식으로 활용할까?
06:51 리투오 이런 분들께 추천합니다!

SINCE 2010
Everything About Nose&Tinitus Special Medical Center
건강하고 아름다운 코성형/코질환/이명에 대한 모든것

코막힘 코성형 수술 고민이시라면  9000건 이상의 임상케이스를 보유하고
셀럽들과 뷰티 미용종사자들사이에서 입소문으로 유명한
스페셜이비인후과 코성형클리닉과 함께 상담하세요😊

▶️카카오플러스친구 : http://pf.kakao.com/_bzPCd/chat
▶️홈페이지 : https://www.specialnose.com/
▶️인스타그램 : https://www.instagram.com/seoulspecial_nose
▶️전화문의: 02-545-3636",2026-03-19T09:00:59Z,"코성형,코수술,비중격,비중격만곡증,비밸브,비염,하비갑개수술,스페셜코성형클리닉,스페셜이비인후과,박치열,박치열원장,복코성형,매부리코성형,매부리코성형추천,성형외과,코성형클리닉,코성형외과추천,연예인성형외과,아이돌성형외과,아이돌코성형,강남코성형,강남코성형추천,강남성형외과추천,강남성형외과,논현역이비인후과,논현역이비인후과추천,논현이비인후과,논현이비인후과추천,신논현역성형외과,신논현성형외과,신논현코성형,강남비중격,강남비중격추천,강남비밸브,강남매부리코성형,강남복코성형,강남코성형재수술,코성형재수술,코수술재수술,코성형재수술병원,코수술재수술병원,코성형잘하는곳,기능코,기능코성형,비염재수술,코성형추천,압구정성형외과,압구정역코성형,압구정코성형외과추천",22,ko,PT8M2S,2d,hd,FALSE,232,6,0,2,public,youtube,TRUE,FALSE,https://en.wikipedia.org/wiki/Health,https://i.ytimg.com/vi/hydfTP134Bo/maxresdefault.jpg,thumbnails/박치열의코멘터리/hydfTP134Bo.jpg
박치열의 코멘터리,UCS1EqlF3NbRsn1rfWL_7_qA,7d_IsXe0XCg,재수술 끝판왕 '들창코' 완벽하게 내리는 기술 #코성형 #들창코 #재수술,"SINCE 2010
Everything About Nose&Tinitus Special Medical Center
건강하고 아름다운 코성형/코질환/이명에 대한 모든것

코막힘 코성형 수술 고민이시라면  9000건 이상의 임상케이스를 보유하고
셀럽들과 뷰티 미용종사자들사이에서 입소문으로 유명한
스페셜이비인후과 코성형클리닉과 함께 상담하세요😊

▶️카카오플러스친구 : http://pf.kakao.com/_bzPCd/chat
▶️홈페이지 : https://www.specialnose.com/
▶️인스타그램 : https://www.instagram.com/seoulspecial_nose
▶️전화문의: 02-545-3636",2026-03-14T09:00:14Z,"코성형,코수술,비중격,비중격만곡증,비밸브,비염,하비갑개수술,스페셜코성형클리닉,스페셜이비인후과,박치열,박치열원장,복코성형,매부리코성형,매부리코성형추천,성형외과,코성형클리닉,코성형외과추천,연예인성형외과,아이돌성형외과,아이돌코성형,강남코성형,강남코성형추천,강남성형외과추천,강남성형외과,논현역이비인후과,논현역이비인후과추천,논현이비인후과,논현이비인후과추천,신논현역성형외과,신논현성형외과,신논현코성형,강남비중격,강남비중격추천,강남비밸브,강남매부리코성형,강남복코성형,강남코성형재수술,코성형재수술,코수술재수술,코성형재수술병원,코수술재수술병원,코성형잘하는곳,기능코,기능코성형,비염재수술,코성형추천,압구정성형외과,압구정역코성형,압구정코성형외과추천",22,ko,PT1M20S,2d,hd,FALSE,2160,7,0,0,public,youtube,TRUE,FALSE,https://en.wikipedia.org/wiki/Health,https://i.ytimg.com/vi/7d_IsXe0XCg/maxresdefault.jpg,thumbnails/박치열의코멘터리/7d_IsXe0XCg.jpg
박치열의 코멘터리,UCS1EqlF3NbRsn1rfWL_7_qA,_T0l8ZLG6JQ,들창코가 생기는 이유는? #코성형 #들창코,"SINCE 2010
Everything About Nose&Tinitus Special Medical Center
건강하고 아름다운 코성형/코질환/이명에 대한 모든것

코막힘 코성형 수술 고민이시라면  9000건 이상의 임상케이스를 보유하고
셀럽들과 뷰티 미용종사자들사이에서 입소문으로 유명한
스페셜이비인후과 코성형클리닉과 함께 상담하세요😊

▶️카카오플러스친구 : http://pf.kakao.com/_bzPCd/chat
▶️홈페이지 : https://www.specialnose.com/
▶️인스타그램 : https://www.instagram.com/seoulspecial_nose
▶️전화문의: 02-545-3636",2026-03-14T03:00:43Z,"코성형,코수술,비중격,비중격만곡증,비밸브,비염,하비갑개수술,스페셜코성형클리닉,스페셜이비인후과,박치열,박치열원장,복코성형,매부리코성형,매부리코성형추천,성형외과,코성형클리닉,코성형외과추천,연예인성형외과,아이돌성형외과,아이돌코성형,강남코성형,강남코성형추천,강남성형외과추천,강남성형외과,논현역이비인후과,논현역이비인후과추천,논현이비인후과,논현이비인후과추천,신논현역성형외과,신논현성형외과,신논현코성형,강남비중격,강남비중격추천,강남비밸브,강남매부리코성형,강남복코성형,강남코성형재수술,코성형재수술,코수술재수술,코성형재수술병원,코수술재수술병원,코성형잘하는곳,기능코,기능코성형,비염재수술,코성형추천,압구정성형외과,압구정역코성형,압구정코성형외과추천",22,ko,PT57S,2d,hd,FALSE,3620,14,0,0,public,youtube,TRUE,FALSE,https://en.wikipedia.org/wiki/Health,https://i.ytimg.com/vi/_T0l8ZLG6JQ/maxresdefault.jpg,thumbnails/박치열의코멘터리/_T0l8ZLG6JQ.jpg
박치열의 코멘터리,UCS1EqlF3NbRsn1rfWL_7_qA,YaD_wT74-Vo,구축으로 인한 들창코 재수술 핵심은 '이것' #코성형 #들창코 #재수술,"SINCE 2010
Everything About Nose&Tinitus Special Medical Center
건강하고 아름다운 코성형/코질환/이명에 대한 모든것

코막힘 코성형 수술 고민이시라면  9000건 이상의 임상케이스를 보유하고
셀럽들과 뷰티 미용종사자들사이에서 입소문으로 유명한
스페셜이비인후과 코성형클리닉과 함께 상담하세요😊

▶️카카오플러스친구 : http://pf.kakao.com/_bzPCd/chat
▶️홈페이지 : https://www.specialnose.com/
▶️인스타그램 : https://www.instagram.com/seoulspecial_nose
▶️전화문의: 02-545-3636",2026-03-13T09:00:54Z,"코성형,코수술,비중격,비중격만곡증,비밸브,비염,하비갑개수술,스페셜코성형클리닉,스페셜이비인후과,박치열,박치열원장,복코성형,매부리코성형,매부리코성형추천,성형외과,코성형클리닉,코성형외과추천,연예인성형외과,아이돌성형외과,아이돌코성형,강남코성형,강남코성형추천,강남성형외과추천,강남성형외과,논현역이비인후과,논현역이비인후과추천,논현이비인후과,논현이비인후과추천,신논현역성형외과,신논현성형외과,신논현코성형,강남비중격,강남비중격추천,강남비밸브,강남매부리코성형,강남복코성형,강남코성형재수술,코성형재수술,코수술재수술,코성형재수술병원,코수술재수술병원,코성형잘하는곳,기능코,기능코성형,비염재수술,코성형추천,압구정성형외과,압구정역코성형,압구정코성형외과추천",22,ko,PT1M19S,2d,hd,FALSE,2324,12,0,0,public,youtube,TRUE,FALSE,https://en.wikipedia.org/wiki/Health,https://i.ytimg.com/vi/YaD_wT74-Vo/maxresdefault.jpg,thumbnails/박치열의코멘터리/YaD_wT74-Vo.jpg
박치열의 코멘터리,UCS1EqlF3NbRsn1rfWL_7_qA,VHebBJJu-z4,재수술 끝판왕 '들창코'를 완벽하게 내리는 기술,"#박세미코 #들창코 #코수술 #이비인후과코수술 #기능코수술 #비중격 #코라인 #코성형정보

개그우먼 박세미의 들창코, 사실 이유가 따로 있었다?

단순히 코 모양 문제라고 생각하기 쉽지만 알고 보면 코 구조 자체의 문제일 수도 있습니다!
코를 무작정 높이는 것이 아니라 비중격과 코 구조를 바로잡아 기능과 모양까지 개선할 수 있는 스페셜이비인후과! 
들창코 교정, 어떻게 진행되는지 이비인후과 코수술의 실제 원리를 영상에서 쉽게 설명드립니다!

00:00 하이라이트
00:20 
01:39 들창코의 원인은 선천적? 후천적?
03:00 들창코, 해결 방법은?
04:33 단단한 피부를 늘리는 법은?
05:44 들창코 수술! 재수술의 목표는?
08:15 재수술을 고민중인 여러분께 한 마디

SINCE 2010
Everything About Nose&Tinitus Special Medical Center
건강하고 아름다운 코성형/코질환/이명에 대한 모든것

코막힘 코성형 수술 고민이시라면  9000건 이상의 임상케이스를 보유하고
셀럽들과 뷰티 미용종사자들사이에서 입소문으로 유명한
스페셜이비인후과 코성형클리닉과 함께 상담하세요😊

▶️카카오플러스친구 : http://pf.kakao.com/_bzPCd/chat
▶️홈페이지 : https://www.specialnose.com/
▶️인스타그램 : https://www.instagram.com/seoulspecial_nose
▶️전화문의: 02-545-3636",2026-03-12T09:00:48Z,"코성형,코수술,비중격,비중격만곡증,비밸브,비염,하비갑개수술,스페셜코성형클리닉,스페셜이비인후과,박치열,박치열원장,복코성형,매부리코성형,매부리코성형추천,성형외과,코성형클리닉,코성형외과추천,연예인성형외과,아이돌성형외과,아이돌코성형,강남코성형,강남코성형추천,강남성형외과추천,강남성형외과,논현역이비인후과,논현역이비인후과추천,논현이비인후과,논현이비인후과추천,신논현역성형외과,신논현성형외과,신논현코성형,강남비중격,강남비중격추천,강남비밸브,강남매부리코성형,강남복코성형,강남코성형재수술,코성형재수술,코수술재수술,코성형재수술병원,코수술재수술병원,코성형잘하는곳,기능코,기능코성형,비염재수술,코성형추천,압구정성형외과,압구정역코성형,압구정코성형외과추천",22,ko,PT9M,2d,hd,FALSE,493,11,0,2,public,youtube,TRUE,FALSE,https://en.wikipedia.org/wiki/Health,https://i.ytimg.com/vi/VHebBJJu-z4/maxresdefault.jpg,thumbnails/박치열의코멘터리/VHebBJJu-z4.jpg
머라클 MURACLE,UCfmYdGYK5yZkXehmxKsaLRw,iksR3iZ-JaI,[🔥다이어트 종결🔥] 다이어트 마녀스프 뭐 먹을지 고민된다면⁉️ 쿠팡💜컬리 마녀스프 인기템 다 모았다!! 다이어트 마녀스프 집중 비교 분석👀마녀스프 이제 간편하게 먹어요~!,"#다이어트 #유지어터 #다이어트식단 #유지어터식단 #마녀스프 #식단 #운동 #칼로리 #다이어트레시피 #쿠팡 #쿠팡추천템 #컬리 #컬리추천템  


** 이 영상은 컬리 큐레이터의 일환으로, 구매 시 이에 따른 일정액의 수수료를 제공받습니다. 


안녕하세요 머라클 동지님들~! 💚
기매입니다!
 
오늘은 오랜만에 [다이어트 종결 - 🔥마녀스프🔥] 편으로 돌아왔습니다!
지난 긴 세월.. 고기와 채소를 직접 끓여서 먹던 시대는 지났습니다.
마녀스프도 이제 간편하게 뚝-딱! 먹을 수 있는 다양한 제품들을
컬리, 쿠팡에서 쉽게 구매하실 수 있도록 제품 ✅링크 연결 해두었으니까요~!
올 다이어트 성공하시고 싶으신 동지님들! 지금 달려가세용~!


✅제품 링크

1️⃣ [한끼통살] REAL 마녀스프 _ 토마토&비프
https://lounge.kurly.com/link/Rgpc-pjOY 
2️⃣ [다신샵] 마름 마녀스프
https://zrr.kr/2AP58N 
3️⃣ [그리팅] 마녀스프
https://lounge.kurly.com/link/BmIR-DTsK 
4️⃣ [베키아에누보] 마녀스프
https://lounge.kurly.com/link/VhTM-NKnJ 
5️⃣ [플라이밀] 마녀스프 _ 토마토 치킨
https://lounge.kurly.com/link/Ztcd-ohzF 
6️⃣ [카페마마스] 마녀스프
https://lounge.kurly.com/link/vBLo-IIAK 
7️⃣ [더테이블] 마녀스프 _ 닭가슴살
https://lounge.kurly.com/link/vgdF-Aimn 
8️⃣ [메디쏠라] 마녀스프
https://lounge.kurly.com/link/MtEZ-IMKX 


⏰타임라인
00:00~01:39 시청 전, 주의사항⚠️
01:39~02:07 기매's 마녀스프 경력👩‍🎓
02:07~03:52 1️⃣ [한끼통살] REAL 마녀스프 _ 토마토&비프
03:52~04:40 2️⃣ [다신샵] 마름 마녀스프
04:40~06:15 3️⃣ [그리팅] 마녀스프
06:15~07:28 4️⃣ [베키아에누보] 마녀스프
07:28~08:23 5️⃣ [플라이밀] 마녀스프 _ 토마토 치킨
08:23~09:36 6️⃣ [카페마마스] 마녀스프
09:36~12:00 7️⃣ [더테이블] 마녀스프 _ 닭가슴살
12:00~13:33 8️⃣ [메디쏠라] 마녀스프
13:33~14:22 전 제품 100g 당 환산값 총정리🌟
14:22~ 기매's BEST 3는⁉️


오늘도 시청해주셔서 감사합니다 :)





📫 공지
✅ 편집 영상 업로드 - 월요일
✅ 라이브방송 - 랜덤

📫 인스타그램
✅ 머드스콘 - @mudscone
✅ 머라클 - @muraclemate
✅ 혜원 - @hyewon_high1

📫 contact
메일 - muracle.lc@gmail.com",2026-03-17T10:01:13Z,"머드스콘,머라클,다이어트,지속가능한다이어트,운동하는여자,다이어트식단,먹방,소식,소식먹방,-10kg,다이어트레시피,급찐급빠,-5kg,-3kg,다이어트운동,운동루틴,다이어트고민,다이어트상담,폭식,폭식증,폭식극복,바프폭식,바프폭식증,바디프로필,바디프로픽폭식,강박,습관성형,운동습관,health,헬스,헬스루틴,헬스장루틴,등운동루틴,어깨운동루틴,직장인식단,유지어터,유지어터vlog,다이어트vlog,asmr,운동예능,여자바디프로필,일반인바디프로필,바디프로필vlog,바디프로필식단,바디프로필당일",26,ko,PT15M6S,2d,hd,FALSE,1616,56,0,9,public,youtube,TRUE,FALSE,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/iksR3iZ-JaI/maxresdefault.jpg,thumbnails/머라클MURACLE/iksR3iZ-JaI.jpg
머라클 MURACLE,UCfmYdGYK5yZkXehmxKsaLRw,oIfeZ6q31-s,대표님 찾으러 화장실까지 쫓아가는 MZ 직원 어떤데.,,2026-03-14T12:01:28Z,,26,ko,PT42S,2d,hd,FALSE,2644,17,0,0,public,youtube,TRUE,FALSE,,https://i.ytimg.com/vi/oIfeZ6q31-s/maxresdefault.jpg,thumbnails/머라클MURACLE/oIfeZ6q31-s.jpg
머라클 MURACLE,UCfmYdGYK5yZkXehmxKsaLRw,FkLb1iqAL8Y,배달음식 먹으면서 5kg 빼는법 2️⃣탄,,2026-03-12T09:00:32Z,,26,ko,PT59S,2d,hd,FALSE,6898,63,0,0,public,youtube,TRUE,FALSE,https://en.wikipedia.org/wiki/Health,https://i.ytimg.com/vi/FkLb1iqAL8Y/maxresdefault.jpg,thumbnails/머라클MURACLE/FkLb1iqAL8Y.jpg
머라클 MURACLE,UCfmYdGYK5yZkXehmxKsaLRw,l6kK-2f9Kp0,배달음식 먹으면서 5kg 빼는법 1️⃣탄,,2026-03-11T09:01:09Z,,26,ko,PT1M5S,2d,hd,FALSE,4462,60,0,1,public,youtube,TRUE,FALSE,https://en.wikipedia.org/wiki/Health,https://i.ytimg.com/vi/l6kK-2f9Kp0/maxresdefault.jpg,thumbnails/머라클MURACLE/l6kK-2f9Kp0.jpg
머라클 MURACLE,UCfmYdGYK5yZkXehmxKsaLRw,na72NP4q370,거짓말해서 죄송합니다.,,2026-03-10T09:01:14Z,,26,ko,PT1M3S,2d,hd,FALSE,3557,26,0,1,public,youtube,TRUE,FALSE,,https://i.ytimg.com/vi/na72NP4q370/maxresdefault.jpg,thumbnails/머라클MURACLE/na72NP4q370.jpg
무브나 Movena,UCTDFr-lur2d3dNBRwF0N_HA,PCbbwZ6kgV8,초고도비만 다이어트는 현재 진행 중 (19~25일차),"안녕하세요, 무브나입니다! 업로드가 늦었죠.. 죄송하고 기다려주셔서 항상 감사합니다.
오늘도 이렇게 영상 보러 와주셔서 정말 감사합니다.
응원해주신 모든 분들 감사합니다 ❤️


#고도비만다이어트 #고도비만브이로그 #다이어트식단 #초고도비만 #초고도비만다이어트 #다이어트먹방 


🎈Song : 샛별 - COOK /   
 • ✨샛별 - COOK✨(Royalty Free Music)  
 • 모여주라..동물의 숲 (Royalty Free Music) | 모동숲st BGM  
 • ✨샛별 - 토끼 요정✨(Royalty Free Music)  
🎵Music provided by 브금대통령
🎵Track : 호두까기인형 - • [아기자기 밝은음악] 호두까기인형 | The Nutcracker  
🎵Track : 둠칫 - • [귀여운 음악] 둠칫 | 일상영상에 어울리는 음악",2026-03-04T09:59:40Z,,22,ko,PT10M30S,2d,hd,FALSE,12490,248,0,39,public,youtube,TRUE,FALSE,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Health,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/PCbbwZ6kgV8/maxresdefault.jpg,thumbnails/무브나Movena/PCbbwZ6kgV8.jpg
무브나 Movena,UCTDFr-lur2d3dNBRwF0N_HA,kWHyeas8WKQ,하루하루 버티는 초고도비만 다이어트 브이로그 (15~19일차),"안녕하세요, 무브나입니다!
기다려주신 분들께 진심으로 감사합니다
항상 기다려주시고, 응원해주신 모든 분들 감사합니다 ❤️

#고도비만다이어트 #고도비만브이로그 #다이어트식단 #체중감량 #초고도비만다이어트 


🎵Music provided by 브금대통령
🎵Track : 코기의 하루 -   
￼
 • [귀여운음악] 코기의 하루 | 조금 느리고, 귀여운브금  

🎵Track : 퐁당퐁당 -   
￼
 • [귀여운브금] 퐁당퐁당 | 밝음 | 귀여움 | 엉뚱함  

🎵Track : Sleep Tight -   
￼
 • [지친 하루를 위한 감성음악] Sleep Tight | 잘자요..🙂",2026-02-15T14:08:26Z,,22,ko,PT6M57S,2d,hd,FALSE,29173,387,0,87,public,youtube,TRUE,FALSE,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Health,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/kWHyeas8WKQ/maxresdefault.jpg,thumbnails/무브나Movena/kWHyeas8WKQ.jpg
무브나 Movena,UCTDFr-lur2d3dNBRwF0N_HA,8qpS9bUn9NU,배달과 멀어지는 중｜집밥으로 다이어트하는 초고도비만 –60kg 감량 도전기 (11~15일차),"안녕하세요, 무브나입니다!
기다려주신 분들께 진심으로 감사합니다
항상 기다려주시고, 응원해주신 모든 분들 감사합니다 ❤️


#고도비만다이어트 #고도비만브이로그 #다이어트식단 #다이어트레시피 #집밥 #초고도비만다이어트 


🎵Music provided by 브금대통령
🎵Track : 오늘의 날씨 - • [햇살가득 신나는음악] 오늘의 날씨 | 브금대통령은 오늘도 맑음🌞
🎵Track : 덧없다 - • [힘빠지는 코믹한음악] 덧없다 | 인생...뭐...참...  
🎈Song : 샛별 - 모여주라..동물의 숲 / • 모여주라..동물의 숲 (Royalty Free Music) | 모동숲st BGM 
• ✨샛별 - 와사비콩✨(Royalty Free Music)  
• ✨샛별 - Kitty!✨(Royalty Free Music)  
• ✨샛별 - 어느 한 여름 날의 귤 밭✨(Royalt...",2026-02-06T16:42:04Z,,22,ko,PT10M56S,2d,hd,FALSE,21004,299,0,93,public,youtube,TRUE,FALSE,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/8qpS9bUn9NU/maxresdefault.jpg,thumbnails/무브나Movena/8qpS9bUn9NU.jpg
무브나 Movena,UCTDFr-lur2d3dNBRwF0N_HA,JNFbgkRrL8M,다이어트 중 배신당함…. #고도비만다이어트 #다이어트레시피 #다이어트식단 #고도비만브이로그,,2026-02-03T13:57:30Z,,22,ko,PT1M1S,2d,hd,FALSE,18587,140,0,9,public,youtube,TRUE,FALSE,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/JNFbgkRrL8M/maxresdefault.jpg,thumbnails/무브나Movena/JNFbgkRrL8M.jpg
