channel_name,channel_id,video_id,title,description,published_at,tags,category_id,default_language,duration,dimension,definition,caption,view_count,like_count,favorite_count,comment_count,privacy_status,license,embeddable,made_for_kids,topic_categories,thumbnail_url,thumbnail_path
남자커피 Namja Coffee,UC85mXeWRaycnlFmrhBdaAlg,hpjBM8Ktu8U,전자레인지에 원두를 데워서 추출하면 맛이 달라집니다??,"누구든지 편하게 먹을 수 있는 에스프레소 액상커피 꼬소하이
https://smartstore.naver.com/ncccoffee/products/11502498749

남자커피가 직접 운영하는 커피용품샵
https://biendo.kr

다양한 커피 이야기를 나누는 남자커피 카페
https://cafe.naver.com/namjacoffee

검증된 맛있는 원두 구매
https://smartstore.naver.com/ncccoffee

남자커피 인스타
https://www.instagram.com/namja_coffee/

남자커피 채널 구독
https://www.youtube.com/channel/UC85mXeWRaycnlFmrhBdaAlg?view_as=subscriber

각종문의 
bakasa0817@gmail.com

#남자커피#홈카페#브루잉커피",2026-03-22T10:15:08Z,"남자커피,홈카페,브루잉,전자렌지커피,원두",26,ko,PT11M16S,2d,hd,false,55089,749,0,90,public,youtube,True,False,https://en.wikipedia.org/wiki/Food,https://i.ytimg.com/vi/hpjBM8Ktu8U/maxresdefault.jpg,thumbnails\남자커피NamjaCoffee\hpjBM8Ktu8U.jpg
남자커피 Namja Coffee,UC85mXeWRaycnlFmrhBdaAlg,9tssCTPlnls,[커피깎이] 재고 떴다 하면 바로 품절되어 버리는 커피 드리퍼  - 하리오 기획전,"누구든지 편하게 먹을 수 있는 에스프레소 액상커피 꼬소하이
https://smartstore.naver.com/ncccoffee/products/11502498749

남자커피가 직접 운영하는 커피용품샵
https://biendo.kr

다양한 커피 이야기를 나누는 남자커피 카페
https://cafe.naver.com/namjacoffee

검증된 맛있는 원두 구매
https://smartstore.naver.com/ncccoffee

남자커피 인스타
https://www.instagram.com/namja_coffee/

남자커피 채널 구독
https://www.youtube.com/channel/UC85mXeWRaycnlFmrhBdaAlg?view_as=subscriber

각종문의 
bakasa0817@gmail.com

#남자커피#홈카페#하리오네오",2026-03-15T10:15:00Z,"남자커피,ㅡ,홈카페,하리오,핸드드립,브루잉커피,커피드맃퍼,드리퍼",26,ko,PT20M32S,2d,hd,false,38599,490,0,156,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/9tssCTPlnls/maxresdefault.jpg,thumbnails\남자커피NamjaCoffee\9tssCTPlnls.jpg
남자커피 Namja Coffee,UC85mXeWRaycnlFmrhBdaAlg,zsiucuPC77E,국내외에서 가성비 좋다고 칭찬이 자자한 9만원대 커피 그라인더 - 페모북 a2,"누구든지 편하게 먹을 수 있는 에스프레소 액상커피 꼬소하이
https://smartstore.naver.com/ncccoffee/products/11502498749

남자커피가 직접 운영하는 커피용품샵
https://biendo.kr

다양한 커피 이야기를 나누는 남자커피 카페
https://cafe.naver.com/namjacoffee

검증된 맛있는 원두 구매
https://smartstore.naver.com/ncccoffee

남자커피 인스타
https://www.instagram.com/namja_coffee/

남자커피 채널 구독
https://www.youtube.com/channel/UC85mXeWRaycnlFmrhBdaAlg?view_as=subscriber

각종문의 
bakasa0817@gmail.com

#남자커피#홈카페#커피그라인더",2026-03-08T08:30:35Z,"남자커피,홈카페,커피그라인더,핸드드립,핸드밀",26,ko,PT17M24S,2d,hd,false,48765,562,0,118,public,youtube,True,False,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://i.ytimg.com/vi/zsiucuPC77E/maxresdefault.jpg,thumbnails\남자커피NamjaCoffee\zsiucuPC77E.jpg
남자커피 Namja Coffee,UC85mXeWRaycnlFmrhBdaAlg,HTpL5bLrCkc,뉴스에도 나오는 스타벅스 신메뉴 바로 먹어봤는데... - feat. 엔제리너스 아메리치노,"누구든지 편하게 먹을 수 있는 에스프레소 액상커피 꼬소하이
https://smartstore.naver.com/ncccoffee/products/11502498749

남자커피가 직접 운영하는 커피용품샵
https://biendo.kr

다양한 커피 이야기를 나누는 남자커피 카페
https://cafe.naver.com/namjacoffee

검증된 맛있는 원두 구매
https://smartstore.naver.com/ncccoffee

남자커피 인스타
https://www.instagram.com/namja_coffee/

남자커피 채널 구독
https://www.youtube.com/channel/UC85mXeWRaycnlFmrhBdaAlg?view_as=subscriber

각종문의 
bakasa0817@gmail.com

#남자커피#홈카페#에어로카노",2026-03-01T10:15:04Z,"남자커피,ㅎ,ㅗㅁ카페,엔제리넛,ㅡ,.스타벅스,에어로카노",26,ko,PT7M40S,2d,hd,false,71321,850,0,278,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/HTpL5bLrCkc/maxresdefault.jpg,thumbnails\남자커피NamjaCoffee\HTpL5bLrCkc.jpg
남자커피 Namja Coffee,UC85mXeWRaycnlFmrhBdaAlg,w_Tp54Wh3s8,의심하지 말고 그냥 해보세요 커피 단맛이 폭발합니다,"누구든지 편하게 먹을 수 있는 에스프레소 액상커피 꼬소하이
https://smartstore.naver.com/ncccoffee/products/11502498749

남자커피가 직접 운영하는 커피용품샵
https://biendo.kr

다양한 커피 이야기를 나누는 남자커피 카페
https://cafe.naver.com/namjacoffee

검증된 맛있는 원두 구매
https://smartstore.naver.com/ncccoffee

남자커피 인스타
https://www.instagram.com/namja_coffee/

남자커피 채널 구독
https://www.youtube.com/channel/UC85mXeWRaycnlFmrhBdaAlg?view_as=subscriber

각종문의 
bakasa0817@gmail.com

#남자커피#핸드드립#홈카페",2026-02-22T10:15:05Z,"남자커피,ㅎ,홈카페,핸드드립,브루잉",26,ko,PT10M40S,2d,hd,false,86068,1290,0,101,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/w_Tp54Wh3s8/maxresdefault.jpg,thumbnails\남자커피NamjaCoffee\w_Tp54Wh3s8.jpg
남자커피 Namja Coffee,UC85mXeWRaycnlFmrhBdaAlg,XPbIGQXzBVQ,사용하기만 하면 바로 커피맛이 좋아진다는 도구 사용해봤습니다 - 뉴클리어스 블룸,"누구든지 편하게 먹을 수 있는 에스프레소 액상커피 꼬소하이
https://smartstore.naver.com/ncccoffee/products/11502498749

남자커피가 직접 운영하는 커피용품샵
https://biendo.kr

다양한 커피 이야기를 나누는 남자커피 카페
https://cafe.naver.com/namjacoffee

검증된 맛있는 원두 구매
https://smartstore.naver.com/ncccoffee

남자커피 인스타
https://www.instagram.com/namja_coffee/

남자커피 채널 구독
https://www.youtube.com/channel/UC85mXeWRaycnlFmrhBdaAlg?view_as=subscriber

각종문의 
bakasa0817@gmail.com

#남자커피#핸드드립#브루잉",2026-02-15T10:15:03Z,"남자커피ㅡ,홈카페,핸드드립,부르잉",26,ko,PT17M5S,2d,hd,false,24354,363,0,87,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/XPbIGQXzBVQ/maxresdefault.jpg,thumbnails\남자커피NamjaCoffee\XPbIGQXzBVQ.jpg
남자커피 Namja Coffee,UC85mXeWRaycnlFmrhBdaAlg,dpg5Ccdnj5I,12년간 연구해서 만들었다는 하이엔드 핸드밀 사용해봤습니다 - MILLAB M01,"누구든지 편하게 먹을 수 있는 에스프레소 액상커피 꼬소하이
https://smartstore.naver.com/ncccoffee/products/11502498749

남자커피가 직접 운영하는 커피용품샵
https://biendo.kr

다양한 커피 이야기를 나누는 남자커피 카페
https://cafe.naver.com/namjacoffee

검증된 맛있는 원두 구매
https://smartstore.naver.com/ncccoffee

남자커피 인스타
https://www.instagram.com/namja_coffee/

남자커피 채널 구독
https://www.youtube.com/channel/UC85mXeWRaycnlFmrhBdaAlg?view_as=subscriber

각종문의 
bakasa0817@gmail.com

#남자커피#홈카페#핸드밀",2026-02-08T10:15:08Z,"남자커피,홈카페,커피그라인더,핸드밀",26,ko,PT17M55S,2d,hd,false,30019,377,0,120,public,youtube,True,False,https://en.wikipedia.org/wiki/Food,https://i.ytimg.com/vi/dpg5Ccdnj5I/maxresdefault.jpg,thumbnails\남자커피NamjaCoffee\dpg5Ccdnj5I.jpg
남자커피 Namja Coffee,UC85mXeWRaycnlFmrhBdaAlg,AlmXRoNSnZo,[커피깎이] 월드 바리스타 챔피언도 사용한다는 드리퍼! 드디어 국내에 들어왔습니다 - 그레이카노,"그레이카노 커피깎이 링크
https://s.unspecialty.com/1eu2jg 

누구든지 편하게 먹을 수 있는 에스프레소 액상커피 꼬소하이
https://smartstore.naver.com/ncccoffee/products/11502498749

남자커피가 직접 운영하는 커피용품샵
https://biendo.kr

다양한 커피 이야기를 나누는 남자커피 카페
https://cafe.naver.com/namjacoffee

검증된 맛있는 원두 구매
https://smartstore.naver.com/ncccoffee

남자커피 인스타
https://www.instagram.com/namja_coffee/

남자커피 채널 구독
https://www.youtube.com/channel/UC85mXeWRaycnlFmrhBdaAlg?view_as=subscriber

각종문의 
bakasa0817@gmail.com

#남자커피#홈카페#커피드리퍼",2026-02-01T10:15:00Z,"남자커피,홈카페,엄보람,그레이카노,커피드리퍼",26,ko,PT14M47S,2d,hd,false,26063,356,0,59,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/AlmXRoNSnZo/maxresdefault.jpg,thumbnails\남자커피NamjaCoffee\AlmXRoNSnZo.jpg
남자커피 Namja Coffee,UC85mXeWRaycnlFmrhBdaAlg,87T9qLxR3ho,5년 만에 출시된 가성비 끝판왕 k6 핸드밀의 후속작 k7!! 얼마나 좋아졌을까?,"누구든지 편하게 먹을 수 있는 에스프레소 액상커피 꼬소하이
https://smartstore.naver.com/ncccoffee/products/11502498749

남자커피가 직접 운영하는 커피용품샵
https://biendo.kr

다양한 커피 이야기를 나누는 남자커피 카페
https://cafe.naver.com/namjacoffee

검증된 맛있는 원두 구매
https://smartstore.naver.com/ncccoffee

남자커피 인스타
https://www.instagram.com/namja_coffee/

남자커피 채널 구독
https://www.youtube.com/channel/UC85mXeWRaycnlFmrhBdaAlg?view_as=subscriber

각종문의 
bakasa0817@gmail.com

#남자커피#홈카페#커피그라인더

- 이 영상은 Vrew 자동자막 프로그램으로 만든 자막이 사용되었습니다.",2026-01-25T10:15:00Z,"남자커피,홈카페,커피글아인더",26,ko,PT13M52S,2d,hd,false,28351,408,0,80,public,youtube,True,False,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://i.ytimg.com/vi/87T9qLxR3ho/maxresdefault.jpg,thumbnails\남자커피NamjaCoffee\87T9qLxR3ho.jpg
남자커피 Namja Coffee,UC85mXeWRaycnlFmrhBdaAlg,mOyRbKuzhFY,블라인드로 직접 맛보고 추천하는 마켓컬리 top3 커피원두,"누구든지 편하게 먹을 수 있는 에스프레소 액상커피 꼬소하이
https://smartstore.naver.com/ncccoffee/products/11502498749

남자커피가 직접 운영하는 커피용품샵
https://biendo.kr

다양한 커피 이야기를 나누는 남자커피 카페
https://cafe.naver.com/namjacoffee

검증된 맛있는 원두 구매
https://smartstore.naver.com/ncccoffee

남자커피 인스타
https://www.instagram.com/namja_coffee/

남자커피 채널 구독
https://www.youtube.com/channel/UC85mXeWRaycnlFmrhBdaAlg?view_as=subscriber

각종문의 
bakasa0817@gmail.com

#남자커피#홈카페#커피원두",2026-01-18T10:15:11Z,"남자커피,홈카페,커피워ㅏㄴ두,원두추천",26,ko,PT20M34S,2d,hd,false,20706,432,0,55,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/mOyRbKuzhFY/maxresdefault.jpg,thumbnails\남자커피NamjaCoffee\mOyRbKuzhFY.jpg
나랏궁 여무강신정,UCajLD-PJlWxl79EaU4CsEyA,HvKTDzIj3IY,나랏궁 여무강신정 라이브 방송,"#여무강신정 #무당 #용한점집 #서울점집 #송파점집 #잠실점집 #유명한점집 #엑소시스트

🔔 여무 강신정입니다
🚩 신당 위치 : 서울시 송파구 ( 잠실 )
📞 예약문의 : 010 - 2188 - 1421

🔊 초심을 잃지 않고 항상 기도하며 
신령님의 옳은 말씀만 전하는 참된 무당이 되겠습니다.

모두 건강하시길 기원하며 복 받아 가세요 ^^",2026-03-08T22:00:20Z,,24,ko,PT59M2S,2d,hd,false,3392,101,0,5,public,youtube,True,False,,https://i.ytimg.com/vi/HvKTDzIj3IY/maxresdefault.jpg,thumbnails\나랏궁여무강신정\HvKTDzIj3IY.jpg
